epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681470234436,2023-04-14T13:03:54.436,26.850,-0.979,0.057,-0.241
1681470234446,2023-04-14T13:03:54.446,26.860,-0.983,0.055,-0.237
1681470234456,2023-04-14T13:03:54.456,26.870,-0.981,0.052,-0.236
1681470234466,2023-04-14T13:03:54.466,26.880,-0.982,0.051,-0.238
1681470234476,2023-04-14T13:03:54.476,26.890,-0.982,0.049,-0.243
1681470234486,2023-04-14T13:03:54.486,26.900,-0.981,0.051,-0.243
1681470234496,2023-04-14T13:03:54.496,26.910,-0.980,0.050,-0.239
1681470234506,2023-04-14T13:03:54.506,26.920,-0.982,0.054,-0.239
1681470234516,2023-04-14T13:03:54.516,26.930,-0.985,0.059,-0.239
1681470234526,2023-04-14T13:03:54.526,26.940,-0.985,0.061,-0.241
1681470234536,2023-04-14T13:03:54.536,26.950,-0.978,0.060,-0.243
1681470234546,2023-04-14T13:03:54.546,26.960,-0.979,0.056,-0.245
1681470234556,2023-04-14T13:03:54.556,26.970,-0.978,0.054,-0.244
1681470234566,2023-04-14T13:03:54.566,26.980,-0.977,0.052,-0.242
1681470234576,2023-04-14T13:03:54.576,26.990,-0.980,0.051,-0.247
1681470234586,2023-04-14T13:03:54.586,27.000,-0.982,0.051,-0.243
1681470234596,2023-04-14T13:03:54.596,27.010,-0.983,0.054,-0.241
1681470234606,2023-04-14T13:03:54.606,27.020,-0.983,0.059,-0.242
1681470234616,2023-04-14T13:03:54.616,27.030,-0.983,0.057,-0.241
1681470234626,2023-04-14T13:03:54.626,27.040,-0.981,0.053,-0.241
1681470234636,2023-04-14T13:03:54.636,27.050,-0.977,0.051,-0.242
1681470234646,2023-04-14T13:03:54.646,27.060,-0.977,0.052,-0.243
1681470234656,2023-04-14T13:03:54.656,27.070,-0.979,0.056,-0.242
1681470234666,2023-04-14T13:03:54.666,27.080,-0.979,0.057,-0.241
1681470234676,2023-04-14T13:03:54.676,27.090,-0.981,0.060,-0.250
1681470234686,2023-04-14T13:03:54.686,27.100,-0.983,0.059,-0.249
1681470234696,2023-04-14T13:03:54.696,27.110,-0.978,0.056,-0.241
1681470234706,2023-04-14T13:03:54.706,27.120,-0.979,0.054,-0.242
1681470234716,2023-04-14T13:03:54.716,27.130,-0.983,0.055,-0.243
1681470234726,2023-04-14T13:03:54.726,27.140,-0.987,0.051,-0.240
1681470234736,2023-04-14T13:03:54.736,27.150,-0.986,0.051,-0.235
1681470234746,2023-04-14T13:03:54.746,27.160,-0.982,0.051,-0.232
1681470234756,2023-04-14T13:03:54.756,27.170,-0.977,0.048,-0.232
1681470234766,2023-04-14T13:03:54.766,27.180,-0.976,0.049,-0.233
1681470234776,2023-04-14T13:03:54.776,27.190,-0.980,0.052,-0.241
1681470234786,2023-04-14T13:03:54.786,27.200,-0.983,0.055,-0.250
1681470234796,2023-04-14T13:03:54.796,27.210,-0.984,0.053,-0.249
1681470234806,2023-04-14T13:03:54.806,27.220,-0.981,0.052,-0.245
1681470234816,2023-04-14T13:03:54.816,27.230,-0.977,0.054,-0.242
1681470234826,2023-04-14T13:03:54.826,27.240,-0.976,0.053,-0.248
1681470234836,2023-04-14T13:03:54.836,27.250,-0.977,0.052,-0.250
1681470234846,2023-04-14T13:03:54.846,27.260,-0.979,0.056,-0.246
1681470234856,2023-04-14T13:03:54.856,27.270,-0.980,0.061,-0.244
1681470234866,2023-04-14T13:03:54.866,27.280,-0.984,0.059,-0.244
1681470234876,2023-04-14T13:03:54.876,27.290,-0.981,0.049,-0.247
1681470234886,2023-04-14T13:03:54.886,27.300,-0.981,0.045,-0.248
1681470234896,2023-04-14T13:03:54.896,27.310,-0.979,0.050,-0.245
1681470234906,2023-04-14T13:03:54.906,27.320,-0.980,0.051,-0.241
1681470234916,2023-04-14T13:03:54.916,27.330,-0.979,0.053,-0.240
1681470234926,2023-04-14T13:03:54.926,27.340,-0.982,0.054,-0.243
1681470234936,2023-04-14T13:03:54.936,27.350,-0.985,0.052,-0.243
1681470234946,2023-04-14T13:03:54.946,27.360,-0.980,0.045,-0.242
1681470234956,2023-04-14T13:03:54.956,27.370,-0.979,0.047,-0.239
1681470234966,2023-04-14T13:03:54.966,27.380,-0.977,0.055,-0.240
1681470234976,2023-04-14T13:03:54.976,27.390,-0.979,0.057,-0.245
1681470234986,2023-04-14T13:03:54.986,27.400,-0.983,0.055,-0.244
1681470234996,2023-04-14T13:03:54.996,27.410,-0.979,0.056,-0.242
1681470235006,2023-04-14T13:03:55.006,27.420,-0.978,0.056,-0.243
1681470235016,2023-04-14T13:03:55.016,27.430,-0.980,0.052,-0.249
1681470235026,2023-04-14T13:03:55.026,27.440,-0.983,0.047,-0.249
1681470235036,2023-04-14T13:03:55.036,27.450,-0.981,0.046,-0.245
1681470235046,2023-04-14T13:03:55.046,27.460,-0.979,0.050,-0.243
1681470235056,2023-04-14T13:03:55.056,27.470,-0.982,0.053,-0.244
1681470235066,2023-04-14T13:03:55.066,27.480,-0.983,0.051,-0.245
1681470235076,2023-04-14T13:03:55.076,27.490,-0.982,0.049,-0.244
1681470235086,2023-04-14T13:03:55.086,27.500,-0.981,0.051,-0.244
1681470235096,2023-04-14T13:03:55.096,27.510,-0.980,0.047,-0.242
1681470235106,2023-04-14T13:03:55.106,27.520,-0.981,0.044,-0.245
1681470235116,2023-04-14T13:03:55.116,27.530,-0.983,0.048,-0.244
1681470235126,2023-04-14T13:03:55.126,27.540,-0.980,0.049,-0.249
1681470235136,2023-04-14T13:03:55.136,27.550,-0.977,0.052,-0.246
1681470235146,2023-04-14T13:03:55.146,27.560,-0.976,0.060,-0.244
1681470235156,2023-04-14T13:03:55.156,27.570,-0.978,0.058,-0.245
1681470235166,2023-04-14T13:03:55.166,27.580,-0.982,0.050,-0.244
1681470235176,2023-04-14T13:03:55.176,27.590,-0.984,0.045,-0.242
1681470235186,2023-04-14T13:03:55.186,27.600,-0.986,0.046,-0.243
1681470235196,2023-04-14T13:03:55.196,27.610,-0.982,0.045,-0.240
1681470235206,2023-04-14T13:03:55.206,27.620,-0.978,0.046,-0.240
1681470235216,2023-04-14T13:03:55.216,27.630,-0.977,0.049,-0.247
1681470235226,2023-04-14T13:03:55.226,27.640,-0.980,0.050,-0.253
1681470235236,2023-04-14T13:03:55.236,27.650,-0.980,0.050,-0.253
1681470235246,2023-04-14T13:03:55.246,27.660,-0.976,0.049,-0.249
1681470235256,2023-04-14T13:03:55.256,27.670,-0.981,0.052,-0.250
1681470235266,2023-04-14T13:03:55.266,27.680,-0.980,0.049,-0.253
1681470235276,2023-04-14T13:03:55.276,27.690,-0.979,0.047,-0.253
1681470235286,2023-04-14T13:03:55.286,27.700,-0.981,0.052,-0.248
1681470235296,2023-04-14T13:03:55.296,27.710,-0.982,0.052,-0.250
1681470235306,2023-04-14T13:03:55.306,27.720,-0.982,0.049,-0.246
1681470235316,2023-04-14T13:03:55.316,27.730,-0.982,0.050,-0.242
1681470235326,2023-04-14T13:03:55.326,27.740,-0.984,0.047,-0.244
1681470235336,2023-04-14T13:03:55.336,27.750,-0.980,0.044,-0.248
1681470235346,2023-04-14T13:03:55.346,27.760,-0.977,0.046,-0.248
1681470235356,2023-04-14T13:03:55.356,27.770,-0.976,0.049,-0.248
1681470235366,2023-04-14T13:03:55.366,27.780,-0.979,0.051,-0.248
1681470235376,2023-04-14T13:03:55.376,27.790,-0.979,0.054,-0.246
1681470235386,2023-04-14T13:03:55.386,27.800,-0.979,0.057,-0.249
1681470235396,2023-04-14T13:03:55.396,27.810,-0.980,0.052,-0.250
1681470235406,2023-04-14T13:03:55.406,27.820,-0.982,0.045,-0.254
1681470235416,2023-04-14T13:03:55.416,27.830,-0.984,0.044,-0.253
1681470235426,2023-04-14T13:03:55.426,27.840,-0.980,0.045,-0.249
1681470235436,2023-04-14T13:03:55.436,27.850,-0.976,0.047,-0.244
1681470235446,2023-04-14T13:03:55.446,27.860,-0.973,0.050,-0.244
1681470235456,2023-04-14T13:03:55.456,27.870,-0.976,0.054,-0.246
1681470235466,2023-04-14T13:03:55.466,27.880,-0.984,0.052,-0.250
1681470235476,2023-04-14T13:03:55.476,27.890,-0.986,0.048,-0.248
1681470235486,2023-04-14T13:03:55.486,27.900,-0.985,0.044,-0.250
1681470235496,2023-04-14T13:03:55.496,27.910,-0.979,0.042,-0.248
1681470235506,2023-04-14T13:03:55.506,27.920,-0.975,0.043,-0.248
1681470235516,2023-04-14T13:03:55.516,27.930,-0.976,0.052,-0.251
1681470235526,2023-04-14T13:03:55.526,27.940,-0.980,0.054,-0.252
1681470235536,2023-04-14T13:03:55.536,27.950,-0.981,0.051,-0.246
1681470235546,2023-04-14T13:03:55.546,27.960,-0.979,0.050,-0.247
1681470235556,2023-04-14T13:03:55.556,27.970,-0.982,0.051,-0.250
1681470235566,2023-04-14T13:03:55.566,27.980,-0.980,0.050,-0.245
1681470235576,2023-04-14T13:03:55.576,27.990,-0.978,0.050,-0.241
1681470235586,2023-04-14T13:03:55.586,28.000,-0.979,0.052,-0.243
1681470235596,2023-04-14T13:03:55.596,28.010,-0.981,0.051,-0.243
1681470235606,2023-04-14T13:03:55.606,28.020,-0.980,0.052,-0.242
1681470235616,2023-04-14T13:03:55.616,28.030,-0.979,0.057,-0.240
1681470235626,2023-04-14T13:03:55.626,28.040,-0.977,0.064,-0.233
1681470235636,2023-04-14T13:03:55.636,28.050,-0.982,0.051,-0.238
1681470235646,2023-04-14T13:03:55.646,28.060,-0.987,0.036,-0.243
1681470235656,2023-04-14T13:03:55.656,28.070,-0.981,0.031,-0.245
1681470235666,2023-04-14T13:03:55.666,28.080,-0.978,0.032,-0.249
1681470235676,2023-04-14T13:03:55.676,28.090,-0.977,0.042,-0.249
1681470235686,2023-04-14T13:03:55.686,28.100,-0.978,0.052,-0.248
1681470235696,2023-04-14T13:03:55.696,28.110,-0.981,0.056,-0.247
1681470235706,2023-04-14T13:03:55.706,28.120,-0.983,0.053,-0.246
1681470235716,2023-04-14T13:03:55.716,28.130,-0.979,0.047,-0.245
1681470235726,2023-04-14T13:03:55.726,28.140,-0.981,0.041,-0.246
1681470235736,2023-04-14T13:03:55.736,28.150,-0.984,0.042,-0.252
1681470235746,2023-04-14T13:03:55.746,28.160,-0.982,0.045,-0.247
1681470235756,2023-04-14T13:03:55.756,28.170,-0.980,0.047,-0.241
1681470235766,2023-04-14T13:03:55.766,28.180,-0.980,0.048,-0.242
1681470235776,2023-04-14T13:03:55.776,28.190,-0.979,0.048,-0.245
1681470235786,2023-04-14T13:03:55.786,28.200,-0.976,0.049,-0.245
1681470235796,2023-04-14T13:03:55.796,28.210,-0.979,0.048,-0.243
1681470235806,2023-04-14T13:03:55.806,28.220,-0.978,0.050,-0.242
1681470235816,2023-04-14T13:03:55.816,28.230,-0.981,0.046,-0.246
1681470235826,2023-04-14T13:03:55.826,28.240,-0.984,0.045,-0.244
1681470235836,2023-04-14T13:03:55.836,28.250,-0.980,0.048,-0.242
1681470235846,2023-04-14T13:03:55.846,28.260,-0.981,0.048,-0.244
1681470235856,2023-04-14T13:03:55.856,28.270,-0.983,0.047,-0.241
1681470235866,2023-04-14T13:03:55.866,28.280,-0.981,0.046,-0.242
1681470235876,2023-04-14T13:03:55.876,28.290,-0.980,0.046,-0.241
1681470235886,2023-04-14T13:03:55.886,28.300,-0.980,0.046,-0.245
1681470235896,2023-04-14T13:03:55.896,28.310,-0.980,0.045,-0.244
1681470235906,2023-04-14T13:03:55.906,28.320,-0.979,0.046,-0.236
1681470235916,2023-04-14T13:03:55.916,28.330,-0.978,0.048,-0.239
1681470235926,2023-04-14T13:03:55.926,28.340,-0.982,0.045,-0.240
1681470235936,2023-04-14T13:03:55.936,28.350,-0.981,0.044,-0.250
1681470235946,2023-04-14T13:03:55.946,28.360,-0.979,0.047,-0.247
1681470235956,2023-04-14T13:03:55.956,28.370,-0.977,0.046,-0.248
1681470235966,2023-04-14T13:03:55.966,28.380,-0.979,0.049,-0.247
1681470235976,2023-04-14T13:03:55.976,28.390,-0.979,0.052,-0.249
1681470235986,2023-04-14T13:03:55.986,28.400,-0.979,0.052,-0.244
1681470235996,2023-04-14T13:03:55.996,28.410,-0.980,0.049,-0.241
1681470236006,2023-04-14T13:03:56.006,28.420,-0.982,0.047,-0.241
1681470236016,2023-04-14T13:03:56.016,28.430,-0.983,0.044,-0.240
1681470236026,2023-04-14T13:03:56.026,28.440,-0.982,0.043,-0.241
1681470236036,2023-04-14T13:03:56.036,28.450,-0.980,0.042,-0.243
1681470236046,2023-04-14T13:03:56.046,28.460,-0.980,0.043,-0.243
1681470236056,2023-04-14T13:03:56.056,28.470,-0.983,0.044,-0.244
1681470236066,2023-04-14T13:03:56.066,28.480,-0.981,0.045,-0.242
1681470236076,2023-04-14T13:03:56.076,28.490,-0.981,0.047,-0.242
1681470236086,2023-04-14T13:03:56.086,28.500,-0.980,0.044,-0.245
1681470236096,2023-04-14T13:03:56.096,28.510,-0.976,0.044,-0.242
1681470236106,2023-04-14T13:03:56.106,28.520,-0.976,0.047,-0.240
1681470236116,2023-04-14T13:03:56.116,28.530,-0.982,0.045,-0.245
1681470236126,2023-04-14T13:03:56.126,28.540,-0.985,0.040,-0.246
1681470236136,2023-04-14T13:03:56.136,28.550,-0.986,0.040,-0.242
1681470236146,2023-04-14T13:03:56.146,28.560,-0.983,0.041,-0.240
1681470236156,2023-04-14T13:03:56.156,28.570,-0.979,0.040,-0.238
1681470236166,2023-04-14T13:03:56.166,28.580,-0.975,0.041,-0.238
1681470236176,2023-04-14T13:03:56.176,28.590,-0.976,0.043,-0.244
1681470236186,2023-04-14T13:03:56.186,28.600,-0.981,0.044,-0.247
1681470236196,2023-04-14T13:03:56.196,28.610,-0.983,0.043,-0.244
1681470236206,2023-04-14T13:03:56.206,28.620,-0.981,0.040,-0.244
1681470236216,2023-04-14T13:03:56.216,28.630,-0.976,0.039,-0.243
1681470236226,2023-04-14T13:03:56.226,28.640,-0.977,0.041,-0.243
1681470236236,2023-04-14T13:03:56.236,28.650,-0.982,0.047,-0.244
1681470236246,2023-04-14T13:03:56.246,28.660,-0.982,0.048,-0.240
1681470236256,2023-04-14T13:03:56.256,28.670,-0.979,0.047,-0.240
1681470236266,2023-04-14T13:03:56.266,28.680,-0.979,0.046,-0.237
1681470236276,2023-04-14T13:03:56.276,28.690,-0.984,0.046,-0.240
1681470236286,2023-04-14T13:03:56.286,28.700,-0.985,0.046,-0.247
1681470236296,2023-04-14T13:03:56.296,28.710,-0.981,0.042,-0.242
1681470236306,2023-04-14T13:03:56.306,28.720,-0.978,0.044,-0.243
1681470236316,2023-04-14T13:03:56.316,28.730,-0.978,0.049,-0.245
1681470236326,2023-04-14T13:03:56.326,28.740,-0.977,0.049,-0.245
1681470236336,2023-04-14T13:03:56.336,28.750,-0.980,0.049,-0.248
1681470236346,2023-04-14T13:03:56.346,28.760,-0.983,0.046,-0.251
1681470236356,2023-04-14T13:03:56.356,28.770,-0.981,0.043,-0.250
1681470236366,2023-04-14T13:03:56.366,28.780,-0.979,0.042,-0.249
1681470236376,2023-04-14T13:03:56.376,28.790,-0.975,0.041,-0.250
1681470236386,2023-04-14T13:03:56.386,28.800,-0.977,0.045,-0.251
1681470236396,2023-04-14T13:03:56.396,28.810,-0.979,0.044,-0.248
1681470236406,2023-04-14T13:03:56.406,28.820,-0.981,0.043,-0.246
1681470236416,2023-04-14T13:03:56.416,28.830,-0.980,0.043,-0.244
1681470236426,2023-04-14T13:03:56.426,28.840,-0.978,0.040,-0.241
1681470236436,2023-04-14T13:03:56.436,28.850,-0.979,0.039,-0.243
1681470236446,2023-04-14T13:03:56.446,28.860,-0.982,0.042,-0.246
1681470236456,2023-04-14T13:03:56.456,28.870,-0.984,0.044,-0.245
1681470236466,2023-04-14T13:03:56.466,28.880,-0.982,0.047,-0.240
1681470236476,2023-04-14T13:03:56.476,28.890,-0.983,0.049,-0.243
1681470236486,2023-04-14T13:03:56.486,28.900,-0.978,0.052,-0.245
1681470236496,2023-04-14T13:03:56.496,28.910,-0.977,0.051,-0.249
1681470236506,2023-04-14T13:03:56.506,28.920,-0.978,0.046,-0.251
1681470236516,2023-04-14T13:03:56.516,28.930,-0.980,0.045,-0.248
1681470236526,2023-04-14T13:03:56.526,28.940,-0.977,0.042,-0.248
1681470236536,2023-04-14T13:03:56.536,28.950,-0.976,0.045,-0.249
1681470236546,2023-04-14T13:03:56.546,28.960,-0.980,0.048,-0.248
1681470236556,2023-04-14T13:03:56.556,28.970,-0.983,0.047,-0.246
1681470236566,2023-04-14T13:03:56.566,28.980,-0.982,0.049,-0.242
1681470236576,2023-04-14T13:03:56.576,28.990,-0.979,0.044,-0.241
1681470236586,2023-04-14T13:03:56.586,29.000,-0.981,0.040,-0.248
1681470236596,2023-04-14T13:03:56.596,29.010,-0.980,0.040,-0.249
1681470236606,2023-04-14T13:03:56.606,29.020,-0.981,0.042,-0.248
1681470236616,2023-04-14T13:03:56.616,29.030,-0.979,0.048,-0.248
1681470236626,2023-04-14T13:03:56.626,29.040,-0.979,0.052,-0.246
1681470236636,2023-04-14T13:03:56.636,29.050,-0.977,0.048,-0.246
1681470236646,2023-04-14T13:03:56.646,29.060,-0.978,0.043,-0.251
1681470236656,2023-04-14T13:03:56.656,29.070,-0.978,0.044,-0.251
1681470236666,2023-04-14T13:03:56.666,29.080,-0.977,0.045,-0.253
1681470236676,2023-04-14T13:03:56.676,29.090,-0.979,0.046,-0.253
1681470236686,2023-04-14T13:03:56.686,29.100,-0.981,0.050,-0.250
1681470236696,2023-04-14T13:03:56.696,29.110,-0.978,0.054,-0.245
1681470236706,2023-04-14T13:03:56.706,29.120,-0.976,0.056,-0.242
1681470236716,2023-04-14T13:03:56.716,29.130,-0.979,0.053,-0.249
1681470236726,2023-04-14T13:03:56.726,29.140,-0.980,0.046,-0.250
1681470236736,2023-04-14T13:03:56.736,29.150,-0.980,0.040,-0.249
1681470236746,2023-04-14T13:03:56.746,29.160,-0.978,0.038,-0.246
1681470236756,2023-04-14T13:03:56.756,29.170,-0.979,0.041,-0.249
1681470236766,2023-04-14T13:03:56.766,29.180,-0.978,0.043,-0.257
1681470236776,2023-04-14T13:03:56.776,29.190,-0.978,0.045,-0.254
1681470236786,2023-04-14T13:03:56.786,29.200,-0.975,0.048,-0.249
1681470236796,2023-04-14T13:03:56.796,29.210,-0.979,0.053,-0.248
1681470236806,2023-04-14T13:03:56.806,29.220,-0.984,0.052,-0.251
1681470236816,2023-04-14T13:03:56.816,29.230,-0.985,0.050,-0.260
1681470236826,2023-04-14T13:03:56.826,29.240,-0.978,0.042,-0.259
1681470236836,2023-04-14T13:03:56.836,29.250,-0.975,0.040,-0.258
1681470236846,2023-04-14T13:03:56.846,29.260,-0.973,0.049,-0.255
1681470236856,2023-04-14T13:03:56.856,29.270,-0.974,0.054,-0.254
1681470236866,2023-04-14T13:03:56.866,29.280,-0.979,0.055,-0.254
1681470236876,2023-04-14T13:03:56.876,29.290,-0.981,0.057,-0.259
1681470236886,2023-04-14T13:03:56.886,29.300,-0.979,0.051,-0.261
1681470236896,2023-04-14T13:03:56.896,29.310,-0.977,0.051,-0.261
1681470236906,2023-04-14T13:03:56.906,29.320,-0.977,0.043,-0.261
1681470236916,2023-04-14T13:03:56.916,29.330,-0.975,0.043,-0.257
1681470236926,2023-04-14T13:03:56.926,29.340,-0.976,0.048,-0.257
1681470236936,2023-04-14T13:03:56.936,29.350,-0.981,0.049,-0.261
1681470236946,2023-04-14T13:03:56.946,29.360,-0.977,0.047,-0.264
1681470236956,2023-04-14T13:03:56.956,29.370,-0.978,0.048,-0.265
1681470236966,2023-04-14T13:03:56.966,29.380,-0.980,0.043,-0.267
1681470236976,2023-04-14T13:03:56.976,29.390,-0.978,0.042,-0.267
1681470236986,2023-04-14T13:03:56.986,29.400,-0.975,0.039,-0.262
1681470236996,2023-04-14T13:03:56.996,29.410,-0.977,0.039,-0.260
1681470237006,2023-04-14T13:03:57.006,29.420,-0.980,0.044,-0.256
1681470237016,2023-04-14T13:03:57.016,29.430,-0.981,0.048,-0.250
1681470237026,2023-04-14T13:03:57.026,29.440,-0.980,0.051,-0.249
1681470237036,2023-04-14T13:03:57.036,29.450,-0.979,0.052,-0.254
1681470237046,2023-04-14T13:03:57.046,29.460,-0.975,0.047,-0.252
1681470237056,2023-04-14T13:03:57.056,29.470,-0.975,0.048,-0.252
1681470237066,2023-04-14T13:03:57.066,29.480,-0.979,0.050,-0.258
1681470237076,2023-04-14T13:03:57.076,29.490,-0.981,0.050,-0.258
1681470237086,2023-04-14T13:03:57.086,29.500,-0.980,0.053,-0.253
1681470237096,2023-04-14T13:03:57.096,29.510,-0.978,0.050,-0.250
1681470237106,2023-04-14T13:03:57.106,29.520,-0.975,0.053,-0.246
1681470237116,2023-04-14T13:03:57.116,29.530,-0.978,0.055,-0.240
1681470237126,2023-04-14T13:03:57.126,29.540,-0.982,0.053,-0.238
1681470237136,2023-04-14T13:03:57.136,29.550,-0.979,0.053,-0.241
1681470237146,2023-04-14T13:03:57.146,29.560,-0.978,0.048,-0.238
1681470237156,2023-04-14T13:03:57.156,29.570,-0.978,0.045,-0.241
1681470237166,2023-04-14T13:03:57.166,29.580,-0.975,0.041,-0.245
1681470237176,2023-04-14T13:03:57.176,29.590,-0.979,0.038,-0.242
1681470237186,2023-04-14T13:03:57.186,29.600,-0.983,0.042,-0.239
1681470237196,2023-04-14T13:03:57.196,29.610,-0.985,0.047,-0.239
1681470237206,2023-04-14T13:03:57.206,29.620,-0.984,0.049,-0.244
1681470237216,2023-04-14T13:03:57.216,29.630,-0.981,0.047,-0.247
1681470237226,2023-04-14T13:03:57.226,29.640,-0.977,0.048,-0.246
1681470237236,2023-04-14T13:03:57.236,29.650,-0.976,0.050,-0.247
1681470237246,2023-04-14T13:03:57.246,29.660,-0.975,0.051,-0.245
1681470237256,2023-04-14T13:03:57.256,29.670,-0.975,0.055,-0.247
1681470237266,2023-04-14T13:03:57.266,29.680,-0.975,0.049,-0.249
1681470237276,2023-04-14T13:03:57.276,29.690,-0.981,0.043,-0.253
1681470237286,2023-04-14T13:03:57.286,29.700,-0.982,0.045,-0.256
1681470237296,2023-04-14T13:03:57.296,29.710,-0.979,0.046,-0.258
1681470237306,2023-04-14T13:03:57.306,29.720,-0.974,0.045,-0.256
1681470237316,2023-04-14T13:03:57.316,29.730,-0.973,0.048,-0.254
1681470237326,2023-04-14T13:03:57.326,29.740,-0.975,0.050,-0.257
1681470237336,2023-04-14T13:03:57.336,29.750,-0.977,0.050,-0.257
1681470237346,2023-04-14T13:03:57.346,29.760,-0.979,0.049,-0.262
1681470237356,2023-04-14T13:03:57.356,29.770,-0.983,0.047,-0.270
1681470237366,2023-04-14T13:03:57.366,29.780,-0.981,0.042,-0.269
1681470237376,2023-04-14T13:03:57.376,29.790,-0.980,0.036,-0.269
1681470237386,2023-04-14T13:03:57.386,29.800,-0.976,0.039,-0.267
1681470237396,2023-04-14T13:03:57.396,29.810,-0.970,0.045,-0.266
1681470237406,2023-04-14T13:03:57.406,29.820,-0.969,0.049,-0.262
1681470237416,2023-04-14T13:03:57.416,29.830,-0.974,0.053,-0.265
1681470237426,2023-04-14T13:03:57.426,29.840,-0.983,0.051,-0.266
1681470237436,2023-04-14T13:03:57.436,29.850,-0.983,0.047,-0.258
1681470237446,2023-04-14T13:03:57.446,29.860,-0.979,0.043,-0.253
1681470237456,2023-04-14T13:03:57.456,29.870,-0.978,0.048,-0.250
1681470237466,2023-04-14T13:03:57.466,29.880,-0.977,0.051,-0.248
1681470237476,2023-04-14T13:03:57.476,29.890,-0.980,0.051,-0.251
1681470237486,2023-04-14T13:03:57.486,29.900,-0.980,0.054,-0.251
1681470237496,2023-04-14T13:03:57.496,29.910,-0.979,0.053,-0.251
1681470237506,2023-04-14T13:03:57.506,29.920,-0.978,0.050,-0.260
1681470237516,2023-04-14T13:03:57.516,29.930,-0.976,0.050,-0.258
1681470237526,2023-04-14T13:03:57.526,29.940,-0.976,0.047,-0.255
1681470237536,2023-04-14T13:03:57.536,29.950,-0.975,0.051,-0.254
1681470237546,2023-04-14T13:03:57.546,29.960,-0.976,0.052,-0.252
1681470237556,2023-04-14T13:03:57.556,29.970,-0.979,0.052,-0.249
1681470237566,2023-04-14T13:03:57.566,29.980,-0.978,0.048,-0.246
1681470237576,2023-04-14T13:03:57.576,29.990,-0.979,0.051,-0.249
1681470237586,2023-04-14T13:03:57.586,30.000,-0.974,0.050,-0.252
1681470237596,2023-04-14T13:03:57.596,30.010,-0.976,0.048,-0.251
1681470237606,2023-04-14T13:03:57.606,30.020,-0.980,0.046,-0.252
1681470237616,2023-04-14T13:03:57.616,30.030,-0.981,0.048,-0.254
1681470237626,2023-04-14T13:03:57.626,30.040,-0.977,0.047,-0.259
1681470237636,2023-04-14T13:03:57.636,30.050,-0.977,0.044,-0.262
1681470237646,2023-04-14T13:03:57.646,30.060,-0.978,0.044,-0.261
1681470237656,2023-04-14T13:03:57.656,30.070,-0.976,0.048,-0.255
1681470237666,2023-04-14T13:03:57.666,30.080,-0.976,0.051,-0.256
1681470237676,2023-04-14T13:03:57.676,30.090,-0.976,0.054,-0.260
1681470237686,2023-04-14T13:03:57.686,30.100,-0.977,0.052,-0.257
1681470237696,2023-04-14T13:03:57.696,30.110,-0.977,0.053,-0.260
1681470237706,2023-04-14T13:03:57.706,30.120,-0.978,0.048,-0.259
1681470237716,2023-04-14T13:03:57.716,30.130,-0.976,0.042,-0.257
1681470237726,2023-04-14T13:03:57.726,30.140,-0.977,0.041,-0.255
1681470237736,2023-04-14T13:03:57.736,30.150,-0.979,0.044,-0.261
1681470237746,2023-04-14T13:03:57.746,30.160,-0.978,0.046,-0.262
1681470237756,2023-04-14T13:03:57.756,30.170,-0.974,0.048,-0.257
1681470237766,2023-04-14T13:03:57.766,30.180,-0.975,0.049,-0.258
