epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555749795,2023-04-15T12.49.09.795,26.850,-1.046,0.054,-0.181
1681555749805,2023-04-15T12.49.09.805,26.860,-1.041,0.054,-0.179
1681555749815,2023-04-15T12.49.09.815,26.870,-1.041,0.056,-0.177
1681555749825,2023-04-15T12.49.09.825,26.880,-1.045,0.057,-0.182
1681555749835,2023-04-15T12.49.09.835,26.890,-1.045,0.055,-0.185
1681555749845,2023-04-15T12.49.09.845,26.900,-1.047,0.055,-0.181
1681555749855,2023-04-15T12.49.09.855,26.910,-1.048,0.055,-0.185
1681555749865,2023-04-15T12.49.09.865,26.920,-1.044,0.055,-0.187
1681555749875,2023-04-15T12.49.09.875,26.930,-1.040,0.058,-0.180
1681555749885,2023-04-15T12.49.09.885,26.940,-1.040,0.058,-0.177
1681555749895,2023-04-15T12.49.09.895,26.950,-1.043,0.061,-0.182
1681555749905,2023-04-15T12.49.09.905,26.960,-1.044,0.060,-0.182
1681555749915,2023-04-15T12.49.09.915,26.970,-1.045,0.056,-0.180
1681555749925,2023-04-15T12.49.09.925,26.980,-1.042,0.055,-0.178
1681555749935,2023-04-15T12.49.09.935,26.990,-1.039,0.055,-0.180
1681555749945,2023-04-15T12.49.09.945,27.000,-1.040,0.053,-0.180
1681555749955,2023-04-15T12.49.09.955,27.010,-1.040,0.052,-0.181
1681555749965,2023-04-15T12.49.09.965,27.020,-1.042,0.051,-0.184
1681555749975,2023-04-15T12.49.09.975,27.030,-1.044,0.054,-0.187
1681555749985,2023-04-15T12.49.09.985,27.040,-1.045,0.055,-0.185
1681555749995,2023-04-15T12.49.09.995,27.050,-1.045,0.056,-0.184
1681555750005,2023-04-15T12.49.10.005,27.060,-1.043,0.055,-0.185
1681555750015,2023-04-15T12.49.10.015,27.070,-1.043,0.060,-0.190
1681555750025,2023-04-15T12.49.10.025,27.080,-1.045,0.056,-0.188
1681555750035,2023-04-15T12.49.10.035,27.090,-1.043,0.057,-0.194
1681555750045,2023-04-15T12.49.10.045,27.100,-1.045,0.061,-0.195
1681555750055,2023-04-15T12.49.10.055,27.110,-1.046,0.056,-0.193
1681555750065,2023-04-15T12.49.10.065,27.120,-1.044,0.052,-0.190
1681555750075,2023-04-15T12.49.10.075,27.130,-1.040,0.056,-0.185
1681555750085,2023-04-15T12.49.10.085,27.140,-1.038,0.061,-0.183
1681555750095,2023-04-15T12.49.10.095,27.150,-1.038,0.058,-0.186
1681555750105,2023-04-15T12.49.10.105,27.160,-1.043,0.058,-0.187
1681555750115,2023-04-15T12.49.10.115,27.170,-1.049,0.054,-0.187
1681555750125,2023-04-15T12.49.10.125,27.180,-1.048,0.050,-0.185
1681555750135,2023-04-15T12.49.10.135,27.190,-1.043,0.052,-0.184
1681555750145,2023-04-15T12.49.10.145,27.200,-1.039,0.052,-0.182
1681555750155,2023-04-15T12.49.10.155,27.210,-1.040,0.057,-0.186
1681555750165,2023-04-15T12.49.10.165,27.220,-1.042,0.061,-0.187
1681555750175,2023-04-15T12.49.10.175,27.230,-1.040,0.067,-0.188
1681555750185,2023-04-15T12.49.10.185,27.240,-1.044,0.066,-0.189
1681555750195,2023-04-15T12.49.10.195,27.250,-1.045,0.060,-0.193
1681555750205,2023-04-15T12.49.10.205,27.260,-1.048,0.051,-0.194
1681555750215,2023-04-15T12.49.10.215,27.270,-1.044,0.051,-0.193
1681555750225,2023-04-15T12.49.10.225,27.280,-1.037,0.054,-0.188
1681555750235,2023-04-15T12.49.10.235,27.290,-1.036,0.061,-0.184
1681555750245,2023-04-15T12.49.10.245,27.300,-1.043,0.068,-0.184
1681555750255,2023-04-15T12.49.10.255,27.310,-1.044,0.070,-0.187
1681555750265,2023-04-15T12.49.10.265,27.320,-1.043,0.061,-0.191
1681555750275,2023-04-15T12.49.10.275,27.330,-1.040,0.051,-0.188
1681555750285,2023-04-15T12.49.10.285,27.340,-1.040,0.050,-0.185
1681555750295,2023-04-15T12.49.10.295,27.350,-1.038,0.052,-0.183
1681555750305,2023-04-15T12.49.10.305,27.360,-1.045,0.054,-0.184
1681555750315,2023-04-15T12.49.10.315,27.370,-1.047,0.056,-0.187
1681555750325,2023-04-15T12.49.10.325,27.380,-1.043,0.059,-0.185
1681555750335,2023-04-15T12.49.10.335,27.390,-1.043,0.059,-0.187
1681555750345,2023-04-15T12.49.10.345,27.400,-1.039,0.058,-0.188
1681555750355,2023-04-15T12.49.10.355,27.410,-1.041,0.059,-0.187
1681555750365,2023-04-15T12.49.10.365,27.420,-1.040,0.062,-0.188
1681555750375,2023-04-15T12.49.10.375,27.430,-1.045,0.060,-0.191
1681555750385,2023-04-15T12.49.10.385,27.440,-1.044,0.058,-0.189
1681555750395,2023-04-15T12.49.10.395,27.450,-1.042,0.056,-0.189
1681555750405,2023-04-15T12.49.10.405,27.460,-1.042,0.053,-0.189
1681555750415,2023-04-15T12.49.10.415,27.470,-1.041,0.052,-0.187
1681555750425,2023-04-15T12.49.10.425,27.480,-1.040,0.056,-0.185
1681555750435,2023-04-15T12.49.10.435,27.490,-1.044,0.059,-0.186
1681555750445,2023-04-15T12.49.10.445,27.500,-1.046,0.059,-0.188
1681555750455,2023-04-15T12.49.10.455,27.510,-1.041,0.061,-0.183
1681555750465,2023-04-15T12.49.10.465,27.520,-1.042,0.057,-0.179
1681555750475,2023-04-15T12.49.10.475,27.530,-1.043,0.057,-0.179
1681555750485,2023-04-15T12.49.10.485,27.540,-1.048,0.055,-0.184
1681555750495,2023-04-15T12.49.10.495,27.550,-1.045,0.053,-0.192
1681555750505,2023-04-15T12.49.10.505,27.560,-1.049,0.057,-0.185
1681555750515,2023-04-15T12.49.10.515,27.570,-1.045,0.059,-0.182
1681555750525,2023-04-15T12.49.10.525,27.580,-1.040,0.059,-0.188
1681555750535,2023-04-15T12.49.10.535,27.590,-1.039,0.056,-0.185
1681555750545,2023-04-15T12.49.10.545,27.600,-1.039,0.057,-0.181
1681555750555,2023-04-15T12.49.10.555,27.610,-1.045,0.059,-0.185
1681555750565,2023-04-15T12.49.10.565,27.620,-1.042,0.063,-0.187
1681555750575,2023-04-15T12.49.10.575,27.630,-1.038,0.059,-0.188
1681555750585,2023-04-15T12.49.10.585,27.640,-1.041,0.061,-0.189
1681555750595,2023-04-15T12.49.10.595,27.650,-1.043,0.058,-0.183
1681555750605,2023-04-15T12.49.10.605,27.660,-1.043,0.058,-0.182
1681555750615,2023-04-15T12.49.10.615,27.670,-1.042,0.061,-0.188
1681555750625,2023-04-15T12.49.10.625,27.680,-1.044,0.059,-0.187
1681555750635,2023-04-15T12.49.10.635,27.690,-1.042,0.057,-0.187
1681555750645,2023-04-15T12.49.10.645,27.700,-1.043,0.057,-0.181
1681555750655,2023-04-15T12.49.10.655,27.710,-1.043,0.054,-0.182
1681555750665,2023-04-15T12.49.10.665,27.720,-1.041,0.054,-0.183
1681555750675,2023-04-15T12.49.10.675,27.730,-1.042,0.056,-0.187
1681555750685,2023-04-15T12.49.10.685,27.740,-1.043,0.057,-0.184
1681555750695,2023-04-15T12.49.10.695,27.750,-1.042,0.058,-0.187
1681555750705,2023-04-15T12.49.10.705,27.760,-1.042,0.056,-0.182
1681555750715,2023-04-15T12.49.10.715,27.770,-1.044,0.058,-0.178
1681555750725,2023-04-15T12.49.10.725,27.780,-1.044,0.058,-0.180
1681555750735,2023-04-15T12.49.10.735,27.790,-1.043,0.059,-0.186
1681555750745,2023-04-15T12.49.10.745,27.800,-1.044,0.059,-0.186
1681555750755,2023-04-15T12.49.10.755,27.810,-1.042,0.061,-0.188
1681555750765,2023-04-15T12.49.10.765,27.820,-1.045,0.060,-0.185
1681555750775,2023-04-15T12.49.10.775,27.830,-1.046,0.059,-0.186
1681555750785,2023-04-15T12.49.10.785,27.840,-1.041,0.057,-0.184
1681555750795,2023-04-15T12.49.10.795,27.850,-1.042,0.056,-0.182
1681555750805,2023-04-15T12.49.10.805,27.860,-1.041,0.057,-0.180
1681555750815,2023-04-15T12.49.10.815,27.870,-1.044,0.059,-0.185
1681555750825,2023-04-15T12.49.10.825,27.880,-1.047,0.061,-0.188
1681555750835,2023-04-15T12.49.10.835,27.890,-1.045,0.057,-0.189
1681555750845,2023-04-15T12.49.10.845,27.900,-1.044,0.054,-0.185
1681555750855,2023-04-15T12.49.10.855,27.910,-1.043,0.052,-0.184
1681555750865,2023-04-15T12.49.10.865,27.920,-1.037,0.052,-0.180
1681555750875,2023-04-15T12.49.10.875,27.930,-1.042,0.057,-0.177
1681555750885,2023-04-15T12.49.10.885,27.940,-1.047,0.059,-0.182
1681555750895,2023-04-15T12.49.10.895,27.950,-1.046,0.058,-0.187
1681555750905,2023-04-15T12.49.10.905,27.960,-1.042,0.054,-0.183
1681555750915,2023-04-15T12.49.10.915,27.970,-1.036,0.053,-0.180
1681555750925,2023-04-15T12.49.10.925,27.980,-1.042,0.056,-0.178
1681555750935,2023-04-15T12.49.10.935,27.990,-1.042,0.060,-0.181
1681555750945,2023-04-15T12.49.10.945,28.000,-1.043,0.062,-0.182
1681555750955,2023-04-15T12.49.10.955,28.010,-1.045,0.062,-0.183
1681555750965,2023-04-15T12.49.10.965,28.020,-1.045,0.058,-0.184
1681555750975,2023-04-15T12.49.10.975,28.030,-1.045,0.057,-0.185
1681555750985,2023-04-15T12.49.10.985,28.040,-1.044,0.057,-0.187
1681555750995,2023-04-15T12.49.10.995,28.050,-1.044,0.057,-0.183
1681555751005,2023-04-15T12.49.11.005,28.060,-1.041,0.061,-0.180
1681555751015,2023-04-15T12.49.11.015,28.070,-1.040,0.062,-0.182
1681555751025,2023-04-15T12.49.11.025,28.080,-1.040,0.060,-0.183
1681555751035,2023-04-15T12.49.11.035,28.090,-1.044,0.057,-0.186
1681555751045,2023-04-15T12.49.11.045,28.100,-1.049,0.054,-0.187
1681555751055,2023-04-15T12.49.11.055,28.110,-1.045,0.052,-0.186
1681555751065,2023-04-15T12.49.11.065,28.120,-1.036,0.050,-0.182
1681555751075,2023-04-15T12.49.11.075,28.130,-1.041,0.055,-0.177
1681555751085,2023-04-15T12.49.11.085,28.140,-1.046,0.058,-0.178
1681555751095,2023-04-15T12.49.11.095,28.150,-1.044,0.060,-0.179
1681555751105,2023-04-15T12.49.11.105,28.160,-1.041,0.062,-0.174
1681555751115,2023-04-15T12.49.11.115,28.170,-1.042,0.064,-0.177
1681555751125,2023-04-15T12.49.11.125,28.180,-1.042,0.063,-0.183
1681555751135,2023-04-15T12.49.11.135,28.190,-1.043,0.064,-0.187
1681555751145,2023-04-15T12.49.11.145,28.200,-1.042,0.061,-0.186
1681555751155,2023-04-15T12.49.11.155,28.210,-1.046,0.058,-0.184
1681555751165,2023-04-15T12.49.11.165,28.220,-1.045,0.056,-0.188
1681555751175,2023-04-15T12.49.11.175,28.230,-1.042,0.054,-0.191
1681555751185,2023-04-15T12.49.11.185,28.240,-1.040,0.054,-0.187
1681555751195,2023-04-15T12.49.11.195,28.250,-1.041,0.058,-0.181
1681555751205,2023-04-15T12.49.11.205,28.260,-1.041,0.060,-0.182
1681555751215,2023-04-15T12.49.11.215,28.270,-1.043,0.057,-0.187
1681555751225,2023-04-15T12.49.11.225,28.280,-1.047,0.057,-0.187
1681555751235,2023-04-15T12.49.11.235,28.290,-1.045,0.054,-0.186
1681555751245,2023-04-15T12.49.11.245,28.300,-1.043,0.050,-0.185
1681555751255,2023-04-15T12.49.11.255,28.310,-1.035,0.053,-0.176
1681555751265,2023-04-15T12.49.11.265,28.320,-1.042,0.057,-0.180
1681555751275,2023-04-15T12.49.11.275,28.330,-1.047,0.059,-0.187
1681555751285,2023-04-15T12.49.11.285,28.340,-1.049,0.060,-0.187
1681555751295,2023-04-15T12.49.11.295,28.350,-1.045,0.058,-0.184
1681555751305,2023-04-15T12.49.11.305,28.360,-1.042,0.059,-0.180
1681555751315,2023-04-15T12.49.11.315,28.370,-1.042,0.061,-0.183
1681555751325,2023-04-15T12.49.11.325,28.380,-1.041,0.062,-0.191
1681555751335,2023-04-15T12.49.11.335,28.390,-1.041,0.056,-0.192
1681555751345,2023-04-15T12.49.11.345,28.400,-1.038,0.053,-0.185
1681555751355,2023-04-15T12.49.11.355,28.410,-1.042,0.057,-0.185
1681555751365,2023-04-15T12.49.11.365,28.420,-1.048,0.059,-0.185
1681555751375,2023-04-15T12.49.11.375,28.430,-1.048,0.055,-0.187
1681555751385,2023-04-15T12.49.11.385,28.440,-1.045,0.053,-0.188
1681555751395,2023-04-15T12.49.11.395,28.450,-1.043,0.055,-0.184
1681555751405,2023-04-15T12.49.11.405,28.460,-1.044,0.055,-0.189
1681555751415,2023-04-15T12.49.11.415,28.470,-1.043,0.053,-0.189
1681555751425,2023-04-15T12.49.11.425,28.480,-1.043,0.057,-0.180
1681555751435,2023-04-15T12.49.11.435,28.490,-1.042,0.062,-0.181
1681555751445,2023-04-15T12.49.11.445,28.500,-1.040,0.062,-0.183
1681555751455,2023-04-15T12.49.11.455,28.510,-1.037,0.062,-0.184
1681555751465,2023-04-15T12.49.11.465,28.520,-1.041,0.060,-0.188
1681555751475,2023-04-15T12.49.11.475,28.530,-1.049,0.058,-0.190
1681555751485,2023-04-15T12.49.11.485,28.540,-1.049,0.052,-0.190
1681555751495,2023-04-15T12.49.11.495,28.550,-1.044,0.051,-0.188
1681555751505,2023-04-15T12.49.11.505,28.560,-1.044,0.054,-0.190
1681555751515,2023-04-15T12.49.11.515,28.570,-1.040,0.055,-0.190
1681555751525,2023-04-15T12.49.11.525,28.580,-1.040,0.055,-0.189
1681555751535,2023-04-15T12.49.11.535,28.590,-1.039,0.055,-0.188
1681555751545,2023-04-15T12.49.11.545,28.600,-1.041,0.056,-0.186
1681555751555,2023-04-15T12.49.11.555,28.610,-1.046,0.055,-0.187
1681555751565,2023-04-15T12.49.11.565,28.620,-1.045,0.054,-0.184
1681555751575,2023-04-15T12.49.11.575,28.630,-1.041,0.057,-0.183
1681555751585,2023-04-15T12.49.11.585,28.640,-1.040,0.060,-0.188
1681555751595,2023-04-15T12.49.11.595,28.650,-1.045,0.059,-0.189
1681555751605,2023-04-15T12.49.11.605,28.660,-1.044,0.058,-0.192
1681555751615,2023-04-15T12.49.11.615,28.670,-1.042,0.058,-0.189
1681555751625,2023-04-15T12.49.11.625,28.680,-1.041,0.059,-0.184
1681555751635,2023-04-15T12.49.11.635,28.690,-1.041,0.059,-0.188
1681555751645,2023-04-15T12.49.11.645,28.700,-1.043,0.058,-0.188
1681555751655,2023-04-15T12.49.11.655,28.710,-1.047,0.055,-0.185
1681555751665,2023-04-15T12.49.11.665,28.720,-1.045,0.054,-0.184
1681555751675,2023-04-15T12.49.11.675,28.730,-1.041,0.051,-0.186
1681555751685,2023-04-15T12.49.11.685,28.740,-1.038,0.050,-0.187
1681555751695,2023-04-15T12.49.11.695,28.750,-1.040,0.056,-0.188
1681555751705,2023-04-15T12.49.11.705,28.760,-1.037,0.058,-0.189
1681555751715,2023-04-15T12.49.11.715,28.770,-1.037,0.058,-0.193
1681555751725,2023-04-15T12.49.11.725,28.780,-1.041,0.059,-0.189
1681555751735,2023-04-15T12.49.11.735,28.790,-1.047,0.061,-0.189
1681555751745,2023-04-15T12.49.11.745,28.800,-1.045,0.058,-0.194
1681555751755,2023-04-15T12.49.11.755,28.810,-1.045,0.056,-0.194
1681555751765,2023-04-15T12.49.11.765,28.820,-1.047,0.053,-0.188
1681555751775,2023-04-15T12.49.11.775,28.830,-1.043,0.054,-0.185
1681555751785,2023-04-15T12.49.11.785,28.840,-1.037,0.058,-0.193
1681555751795,2023-04-15T12.49.11.795,28.850,-1.043,0.059,-0.191
1681555751805,2023-04-15T12.49.11.805,28.860,-1.042,0.056,-0.189
1681555751815,2023-04-15T12.49.11.815,28.870,-1.039,0.055,-0.189
1681555751825,2023-04-15T12.49.11.825,28.880,-1.039,0.055,-0.187
1681555751835,2023-04-15T12.49.11.835,28.890,-1.040,0.055,-0.189
1681555751845,2023-04-15T12.49.11.845,28.900,-1.040,0.058,-0.185
1681555751855,2023-04-15T12.49.11.855,28.910,-1.041,0.062,-0.185
1681555751865,2023-04-15T12.49.11.865,28.920,-1.046,0.059,-0.188
1681555751875,2023-04-15T12.49.11.875,28.930,-1.047,0.055,-0.189
1681555751885,2023-04-15T12.49.11.885,28.940,-1.043,0.055,-0.190
1681555751895,2023-04-15T12.49.11.895,28.950,-1.040,0.053,-0.187
1681555751905,2023-04-15T12.49.11.905,28.960,-1.039,0.052,-0.190
1681555751915,2023-04-15T12.49.11.915,28.970,-1.038,0.054,-0.191
1681555751925,2023-04-15T12.49.11.925,28.980,-1.040,0.059,-0.194
1681555751935,2023-04-15T12.49.11.935,28.990,-1.043,0.060,-0.190
1681555751945,2023-04-15T12.49.11.945,29.000,-1.042,0.060,-0.188
1681555751955,2023-04-15T12.49.11.955,29.010,-1.042,0.060,-0.188
1681555751965,2023-04-15T12.49.11.965,29.020,-1.046,0.058,-0.187
1681555751975,2023-04-15T12.49.11.975,29.030,-1.046,0.054,-0.189
1681555751985,2023-04-15T12.49.11.985,29.040,-1.042,0.054,-0.190
1681555751995,2023-04-15T12.49.11.995,29.050,-1.039,0.055,-0.190
1681555752005,2023-04-15T12.49.12.005,29.060,-1.042,0.056,-0.192
1681555752015,2023-04-15T12.49.12.015,29.070,-1.041,0.057,-0.193
1681555752025,2023-04-15T12.49.12.025,29.080,-1.042,0.057,-0.197
1681555752035,2023-04-15T12.49.12.035,29.090,-1.043,0.058,-0.198
1681555752045,2023-04-15T12.49.12.045,29.100,-1.042,0.059,-0.195
1681555752055,2023-04-15T12.49.12.055,29.110,-1.041,0.057,-0.190
1681555752065,2023-04-15T12.49.12.065,29.120,-1.041,0.057,-0.192
1681555752075,2023-04-15T12.49.12.075,29.130,-1.038,0.059,-0.188
1681555752085,2023-04-15T12.49.12.085,29.140,-1.044,0.058,-0.190
1681555752095,2023-04-15T12.49.12.095,29.150,-1.045,0.058,-0.194
1681555752105,2023-04-15T12.49.12.105,29.160,-1.038,0.058,-0.195
1681555752115,2023-04-15T12.49.12.115,29.170,-1.034,0.055,-0.197
1681555752125,2023-04-15T12.49.12.125,29.180,-1.039,0.057,-0.197
1681555752135,2023-04-15T12.49.12.135,29.190,-1.042,0.059,-0.196
1681555752145,2023-04-15T12.49.12.145,29.200,-1.040,0.059,-0.195
1681555752155,2023-04-15T12.49.12.155,29.210,-1.045,0.057,-0.195
1681555752165,2023-04-15T12.49.12.165,29.220,-1.044,0.056,-0.196
1681555752175,2023-04-15T12.49.12.175,29.230,-1.039,0.056,-0.194
1681555752185,2023-04-15T12.49.12.185,29.240,-1.039,0.061,-0.194
1681555752195,2023-04-15T12.49.12.195,29.250,-1.039,0.058,-0.192
1681555752205,2023-04-15T12.49.12.205,29.260,-1.038,0.056,-0.192
1681555752215,2023-04-15T12.49.12.215,29.270,-1.040,0.059,-0.193
1681555752225,2023-04-15T12.49.12.225,29.280,-1.043,0.059,-0.192
1681555752235,2023-04-15T12.49.12.235,29.290,-1.045,0.056,-0.195
1681555752245,2023-04-15T12.49.12.245,29.300,-1.041,0.053,-0.201
