epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1684581664562,2023-05-20T13:21:04.562,25.170,-0.929,-0.211,-0.162
1684581664572,2023-05-20T13:21:04.572,25.180,-0.931,-0.208,-0.166
1684581664582,2023-05-20T13:21:04.582,25.190,-0.932,-0.216,-0.173
1684581664592,2023-05-20T13:21:04.592,25.200,-0.921,-0.217,-0.163
1684581664602,2023-05-20T13:21:04.602,25.210,-0.919,-0.216,-0.158
1684581664612,2023-05-20T13:21:04.612,25.220,-0.927,-0.216,-0.158
1684581664622,2023-05-20T13:21:04.622,25.230,-0.930,-0.222,-0.158
1684581664632,2023-05-20T13:21:04.632,25.240,-0.930,-0.224,-0.165
1684581664642,2023-05-20T13:21:04.642,25.250,-0.930,-0.222,-0.164
1684581664652,2023-05-20T13:21:04.652,25.260,-0.928,-0.219,-0.160
1684581664662,2023-05-20T13:21:04.662,25.270,-0.927,-0.210,-0.161
1684581664672,2023-05-20T13:21:04.672,25.280,-0.928,-0.204,-0.164
1684581664682,2023-05-20T13:21:04.682,25.290,-0.925,-0.197,-0.162
1684581664692,2023-05-20T13:21:04.692,25.300,-0.928,-0.190,-0.160
1684581664702,2023-05-20T13:21:04.702,25.310,-0.931,-0.186,-0.156
1684581664712,2023-05-20T13:21:04.712,25.320,-0.932,-0.192,-0.160
1684581664722,2023-05-20T13:21:04.722,25.330,-0.930,-0.202,-0.157
1684581664732,2023-05-20T13:21:04.732,25.340,-0.927,-0.204,-0.151
1684581664742,2023-05-20T13:21:04.742,25.350,-0.927,-0.205,-0.159
1684581664752,2023-05-20T13:21:04.752,25.360,-0.929,-0.204,-0.164
1684581664762,2023-05-20T13:21:04.762,25.370,-0.929,-0.206,-0.164
1684581664772,2023-05-20T13:21:04.772,25.380,-0.928,-0.212,-0.163
1684581664782,2023-05-20T13:21:04.782,25.390,-0.929,-0.221,-0.160
1684581664792,2023-05-20T13:21:04.792,25.400,-0.925,-0.223,-0.157
1684581664802,2023-05-20T13:21:04.802,25.410,-0.926,-0.225,-0.160
1684581664812,2023-05-20T13:21:04.812,25.420,-0.927,-0.228,-0.162
1684581664822,2023-05-20T13:21:04.822,25.430,-0.924,-0.229,-0.159
1684581664832,2023-05-20T13:21:04.832,25.440,-0.924,-0.229,-0.155
1684581664842,2023-05-20T13:21:04.842,25.450,-0.926,-0.231,-0.150
1684581664852,2023-05-20T13:21:04.852,25.460,-0.929,-0.223,-0.158
1684581664862,2023-05-20T13:21:04.862,25.470,-0.934,-0.218,-0.165
1684581664872,2023-05-20T13:21:04.872,25.480,-0.929,-0.220,-0.163
1684581664882,2023-05-20T13:21:04.882,25.490,-0.920,-0.222,-0.158
1684581664892,2023-05-20T13:21:04.892,25.500,-0.919,-0.222,-0.167
1684581664902,2023-05-20T13:21:04.902,25.510,-0.922,-0.220,-0.170
1684581664912,2023-05-20T13:21:04.912,25.520,-0.925,-0.227,-0.169
1684581664922,2023-05-20T13:21:04.922,25.530,-0.927,-0.233,-0.172
1684581664932,2023-05-20T13:21:04.932,25.540,-0.929,-0.233,-0.172
1684581664942,2023-05-20T13:21:04.942,25.550,-0.926,-0.233,-0.164
1684581664952,2023-05-20T13:21:04.952,25.560,-0.924,-0.230,-0.169
1684581664962,2023-05-20T13:21:04.962,25.570,-0.923,-0.220,-0.166
1684581664972,2023-05-20T13:21:04.972,25.580,-0.929,-0.208,-0.161
1684581664982,2023-05-20T13:21:04.982,25.590,-0.930,-0.201,-0.159
1684581664992,2023-05-20T13:21:04.992,25.600,-0.929,-0.206,-0.157
1684581665002,2023-05-20T13:21:05.002,25.610,-0.927,-0.208,-0.157
1684581665012,2023-05-20T13:21:05.012,25.620,-0.928,-0.206,-0.157
1684581665022,2023-05-20T13:21:05.022,25.630,-0.931,-0.207,-0.158
1684581665032,2023-05-20T13:21:05.032,25.640,-0.929,-0.201,-0.158
1684581665042,2023-05-20T13:21:05.042,25.650,-0.931,-0.198,-0.159
1684581665052,2023-05-20T13:21:05.052,25.660,-0.931,-0.193,-0.163
1684581665062,2023-05-20T13:21:05.062,25.670,-0.929,-0.202,-0.160
1684581665072,2023-05-20T13:21:05.072,25.680,-0.928,-0.204,-0.159
1684581665082,2023-05-20T13:21:05.082,25.690,-0.928,-0.205,-0.166
1684581665092,2023-05-20T13:21:05.092,25.700,-0.930,-0.208,-0.166
1684581665102,2023-05-20T13:21:05.102,25.710,-0.927,-0.214,-0.161
1684581665112,2023-05-20T13:21:05.112,25.720,-0.927,-0.215,-0.162
1684581665122,2023-05-20T13:21:05.122,25.730,-0.927,-0.215,-0.166
1684581665132,2023-05-20T13:21:05.132,25.740,-0.928,-0.217,-0.167
1684581665142,2023-05-20T13:21:05.142,25.750,-0.928,-0.221,-0.162
1684581665152,2023-05-20T13:21:05.152,25.760,-0.923,-0.221,-0.161
1684581665162,2023-05-20T13:21:05.162,25.770,-0.926,-0.217,-0.160
1684581665172,2023-05-20T13:21:05.172,25.780,-0.928,-0.214,-0.161
1684581665182,2023-05-20T13:21:05.182,25.790,-0.927,-0.214,-0.158
1684581665192,2023-05-20T13:21:05.192,25.800,-0.926,-0.215,-0.154
1684581665202,2023-05-20T13:21:05.202,25.810,-0.929,-0.218,-0.161
1684581665212,2023-05-20T13:21:05.212,25.820,-0.926,-0.221,-0.166
1684581665222,2023-05-20T13:21:05.222,25.830,-0.925,-0.228,-0.159
1684581665232,2023-05-20T13:21:05.232,25.840,-0.925,-0.229,-0.157
1684581665242,2023-05-20T13:21:05.242,25.850,-0.928,-0.225,-0.163
1684581665252,2023-05-20T13:21:05.252,25.860,-0.927,-0.214,-0.162
1684581665262,2023-05-20T13:21:05.262,25.870,-0.929,-0.207,-0.160
1684581665272,2023-05-20T13:21:05.272,25.880,-0.931,-0.204,-0.163
1684581665282,2023-05-20T13:21:05.282,25.890,-0.927,-0.199,-0.165
1684581665292,2023-05-20T13:21:05.292,25.900,-0.928,-0.197,-0.164
1684581665302,2023-05-20T13:21:05.302,25.910,-0.928,-0.196,-0.161
1684581665312,2023-05-20T13:21:05.312,25.920,-0.931,-0.199,-0.164
1684581665322,2023-05-20T13:21:05.322,25.930,-0.927,-0.199,-0.166
1684581665332,2023-05-20T13:21:05.332,25.940,-0.924,-0.205,-0.169
1684581665342,2023-05-20T13:21:05.342,25.950,-0.925,-0.211,-0.168
1684581665352,2023-05-20T13:21:05.352,25.960,-0.928,-0.220,-0.170
1684581665362,2023-05-20T13:21:05.362,25.970,-0.929,-0.222,-0.170
1684581665372,2023-05-20T13:21:05.372,25.980,-0.931,-0.217,-0.169
1684581665382,2023-05-20T13:21:05.382,25.990,-0.927,-0.213,-0.167
1684581665392,2023-05-20T13:21:05.392,26.000,-0.926,-0.208,-0.164
1684581665402,2023-05-20T13:21:05.402,26.010,-0.927,-0.207,-0.165
1684581665412,2023-05-20T13:21:05.412,26.020,-0.931,-0.211,-0.159
1684581665422,2023-05-20T13:21:05.422,26.030,-0.932,-0.218,-0.164
1684581665432,2023-05-20T13:21:05.432,26.040,-0.927,-0.215,-0.171
1684581665442,2023-05-20T13:21:05.442,26.050,-0.925,-0.213,-0.167
1684581665452,2023-05-20T13:21:05.452,26.060,-0.927,-0.211,-0.161
1684581665462,2023-05-20T13:21:05.462,26.070,-0.924,-0.210,-0.160
1684581665472,2023-05-20T13:21:05.472,26.080,-0.925,-0.210,-0.159
1684581665482,2023-05-20T13:21:05.482,26.090,-0.928,-0.213,-0.157
1684581665492,2023-05-20T13:21:05.492,26.100,-0.931,-0.221,-0.160
1684581665502,2023-05-20T13:21:05.502,26.110,-0.927,-0.224,-0.159
1684581665512,2023-05-20T13:21:05.512,26.120,-0.921,-0.224,-0.156
1684581665522,2023-05-20T13:21:05.522,26.130,-0.927,-0.230,-0.157
1684581665532,2023-05-20T13:21:05.532,26.140,-0.926,-0.232,-0.161
1684581665542,2023-05-20T13:21:05.542,26.150,-0.924,-0.229,-0.160
1684581665552,2023-05-20T13:21:05.552,26.160,-0.927,-0.221,-0.162
1684581665562,2023-05-20T13:21:05.562,26.170,-0.930,-0.216,-0.166
1684581665572,2023-05-20T13:21:05.572,26.180,-0.930,-0.217,-0.164
1684581665582,2023-05-20T13:21:05.582,26.190,-0.925,-0.216,-0.160
1684581665592,2023-05-20T13:21:05.592,26.200,-0.924,-0.213,-0.163
1684581665602,2023-05-20T13:21:05.602,26.210,-0.925,-0.214,-0.161
1684581665612,2023-05-20T13:21:05.612,26.220,-0.927,-0.222,-0.157
1684581665622,2023-05-20T13:21:05.622,26.230,-0.928,-0.220,-0.156
1684581665632,2023-05-20T13:21:05.632,26.240,-0.929,-0.217,-0.161
1684581665642,2023-05-20T13:21:05.642,26.250,-0.931,-0.210,-0.164
1684581665652,2023-05-20T13:21:05.652,26.260,-0.934,-0.216,-0.162
1684581665662,2023-05-20T13:21:05.662,26.270,-0.923,-0.218,-0.159
1684581665672,2023-05-20T13:21:05.672,26.280,-0.922,-0.215,-0.159
1684581665682,2023-05-20T13:21:05.682,26.290,-0.927,-0.213,-0.160
1684581665692,2023-05-20T13:21:05.692,26.300,-0.930,-0.215,-0.161
1684581665702,2023-05-20T13:21:05.702,26.310,-0.928,-0.215,-0.158
1684581665712,2023-05-20T13:21:05.712,26.320,-0.928,-0.212,-0.155
1684581665722,2023-05-20T13:21:05.722,26.330,-0.928,-0.209,-0.155
1684581665732,2023-05-20T13:21:05.732,26.340,-0.930,-0.212,-0.158
1684581665742,2023-05-20T13:21:05.742,26.350,-0.927,-0.213,-0.158
1684581665752,2023-05-20T13:21:05.752,26.360,-0.923,-0.213,-0.158
1684581665762,2023-05-20T13:21:05.762,26.370,-0.925,-0.208,-0.159
1684581665772,2023-05-20T13:21:05.772,26.380,-0.930,-0.209,-0.157
1684581665782,2023-05-20T13:21:05.782,26.390,-0.928,-0.211,-0.159
1684581665792,2023-05-20T13:21:05.792,26.400,-0.929,-0.218,-0.160
1684581665802,2023-05-20T13:21:05.802,26.410,-0.924,-0.219,-0.158
1684581665812,2023-05-20T13:21:05.812,26.420,-0.924,-0.216,-0.156
1684581665822,2023-05-20T13:21:05.822,26.430,-0.927,-0.218,-0.155
1684581665832,2023-05-20T13:21:05.832,26.440,-0.929,-0.217,-0.159
1684581665842,2023-05-20T13:21:05.842,26.450,-0.928,-0.219,-0.155
1684581665852,2023-05-20T13:21:05.852,26.460,-0.926,-0.229,-0.155
1684581665862,2023-05-20T13:21:05.862,26.470,-0.923,-0.230,-0.156
1684581665872,2023-05-20T13:21:05.872,26.480,-0.926,-0.232,-0.155
1684581665882,2023-05-20T13:21:05.882,26.490,-0.928,-0.227,-0.153
1684581665892,2023-05-20T13:21:05.892,26.500,-0.929,-0.216,-0.156
1684581665902,2023-05-20T13:21:05.902,26.510,-0.930,-0.205,-0.157
1684581665912,2023-05-20T13:21:05.912,26.520,-0.929,-0.199,-0.153
1684581665922,2023-05-20T13:21:05.922,26.530,-0.930,-0.201,-0.153
1684581665932,2023-05-20T13:21:05.932,26.540,-0.927,-0.200,-0.152
1684581665942,2023-05-20T13:21:05.942,26.550,-0.926,-0.202,-0.155
1684581665952,2023-05-20T13:21:05.952,26.560,-0.931,-0.214,-0.154
1684581665962,2023-05-20T13:21:05.962,26.570,-0.930,-0.217,-0.155
1684581665972,2023-05-20T13:21:05.972,26.580,-0.929,-0.218,-0.156
1684581665982,2023-05-20T13:21:05.982,26.590,-0.928,-0.215,-0.159
1684581665992,2023-05-20T13:21:05.992,26.600,-0.927,-0.215,-0.160
1684581666002,2023-05-20T13:21:06.002,26.610,-0.926,-0.213,-0.154
1684581666012,2023-05-20T13:21:06.012,26.620,-0.926,-0.211,-0.152
1684581666022,2023-05-20T13:21:06.022,26.630,-0.931,-0.211,-0.152
1684581666032,2023-05-20T13:21:06.032,26.640,-0.931,-0.211,-0.153
1684581666042,2023-05-20T13:21:06.042,26.650,-0.928,-0.211,-0.152
1684581666052,2023-05-20T13:21:06.052,26.660,-0.927,-0.209,-0.154
1684581666062,2023-05-20T13:21:06.062,26.670,-0.929,-0.209,-0.151
1684581666072,2023-05-20T13:21:06.072,26.680,-0.929,-0.206,-0.152
1684581666082,2023-05-20T13:21:06.082,26.690,-0.929,-0.214,-0.156
1684581666092,2023-05-20T13:21:06.092,26.700,-0.929,-0.218,-0.160
1684581666102,2023-05-20T13:21:06.102,26.710,-0.930,-0.222,-0.161
1684581666112,2023-05-20T13:21:06.112,26.720,-0.927,-0.230,-0.157
1684581666122,2023-05-20T13:21:06.122,26.730,-0.924,-0.231,-0.157
1684581666132,2023-05-20T13:21:06.132,26.740,-0.927,-0.227,-0.162
1684581666142,2023-05-20T13:21:06.142,26.750,-0.926,-0.219,-0.160
1684581666152,2023-05-20T13:21:06.152,26.760,-0.926,-0.209,-0.156
1684581666162,2023-05-20T13:21:06.162,26.770,-0.928,-0.201,-0.153
1684581666172,2023-05-20T13:21:06.172,26.780,-0.927,-0.197,-0.154
1684581666182,2023-05-20T13:21:06.182,26.790,-0.931,-0.192,-0.150
1684581666192,2023-05-20T13:21:06.192,26.800,-0.929,-0.197,-0.147
1684581666202,2023-05-20T13:21:06.202,26.810,-0.930,-0.208,-0.153
1684581666212,2023-05-20T13:21:06.212,26.820,-0.928,-0.216,-0.154
1684581666222,2023-05-20T13:21:06.222,26.830,-0.928,-0.218,-0.156
1684581666232,2023-05-20T13:21:06.232,26.840,-0.927,-0.213,-0.159
1684581666242,2023-05-20T13:21:06.242,26.850,-0.931,-0.211,-0.158
1684581666252,2023-05-20T13:21:06.252,26.860,-0.933,-0.209,-0.154
1684581666262,2023-05-20T13:21:06.262,26.870,-0.927,-0.205,-0.152
1684581666272,2023-05-20T13:21:06.272,26.880,-0.927,-0.207,-0.149
1684581666282,2023-05-20T13:21:06.282,26.890,-0.931,-0.207,-0.148
1684581666292,2023-05-20T13:21:06.292,26.900,-0.930,-0.206,-0.152
1684581666302,2023-05-20T13:21:06.302,26.910,-0.930,-0.208,-0.160
1684581666312,2023-05-20T13:21:06.312,26.920,-0.930,-0.210,-0.163
1684581666322,2023-05-20T13:21:06.322,26.930,-0.929,-0.214,-0.156
1684581666332,2023-05-20T13:21:06.332,26.940,-0.926,-0.214,-0.155
1684581666342,2023-05-20T13:21:06.342,26.950,-0.929,-0.216,-0.160
1684581666352,2023-05-20T13:21:06.352,26.960,-0.929,-0.214,-0.161
1684581666362,2023-05-20T13:21:06.362,26.970,-0.930,-0.213,-0.155
1684581666372,2023-05-20T13:21:06.372,26.980,-0.931,-0.210,-0.156
1684581666382,2023-05-20T13:21:06.382,26.990,-0.925,-0.209,-0.151
1684581666392,2023-05-20T13:21:06.392,27.000,-0.927,-0.208,-0.147
1684581666402,2023-05-20T13:21:06.402,27.010,-0.930,-0.201,-0.154
1684581666412,2023-05-20T13:21:06.412,27.020,-0.930,-0.202,-0.152
1684581666422,2023-05-20T13:21:06.422,27.030,-0.928,-0.211,-0.145
1684581666432,2023-05-20T13:21:06.432,27.040,-0.929,-0.218,-0.150
1684581666442,2023-05-20T13:21:06.442,27.050,-0.929,-0.218,-0.156
1684581666452,2023-05-20T13:21:06.452,27.060,-0.929,-0.213,-0.154
1684581666462,2023-05-20T13:21:06.462,27.070,-0.931,-0.214,-0.154
1684581666472,2023-05-20T13:21:06.472,27.080,-0.927,-0.218,-0.153
1684581666482,2023-05-20T13:21:06.482,27.090,-0.928,-0.213,-0.157
1684581666492,2023-05-20T13:21:06.492,27.100,-0.929,-0.208,-0.154
1684581666502,2023-05-20T13:21:06.502,27.110,-0.927,-0.205,-0.150
1684581666512,2023-05-20T13:21:06.512,27.120,-0.929,-0.207,-0.149
1684581666522,2023-05-20T13:21:06.522,27.130,-0.930,-0.206,-0.152
1684581666532,2023-05-20T13:21:06.532,27.140,-0.929,-0.208,-0.154
1684581666542,2023-05-20T13:21:06.542,27.150,-0.930,-0.212,-0.150
1684581666552,2023-05-20T13:21:06.552,27.160,-0.929,-0.214,-0.152
1684581666562,2023-05-20T13:21:06.562,27.170,-0.927,-0.217,-0.155
1684581666572,2023-05-20T13:21:06.572,27.180,-0.927,-0.224,-0.155
1684581666582,2023-05-20T13:21:06.582,27.190,-0.927,-0.227,-0.155
1684581666592,2023-05-20T13:21:06.592,27.200,-0.927,-0.227,-0.151
1684581666602,2023-05-20T13:21:06.602,27.210,-0.925,-0.219,-0.149
1684581666612,2023-05-20T13:21:06.612,27.220,-0.930,-0.210,-0.155
1684581666622,2023-05-20T13:21:06.622,27.230,-0.933,-0.205,-0.155
1684581666632,2023-05-20T13:21:06.632,27.240,-0.932,-0.195,-0.151
1684581666642,2023-05-20T13:21:06.642,27.250,-0.930,-0.191,-0.149
1684581666652,2023-05-20T13:21:06.652,27.260,-0.931,-0.190,-0.152
1684581666662,2023-05-20T13:21:06.662,27.270,-0.933,-0.194,-0.154
1684581666672,2023-05-20T13:21:06.672,27.280,-0.929,-0.201,-0.150
1684581666682,2023-05-20T13:21:06.682,27.290,-0.925,-0.203,-0.152
1684581666692,2023-05-20T13:21:06.692,27.300,-0.927,-0.207,-0.153
1684581666702,2023-05-20T13:21:06.702,27.310,-0.930,-0.211,-0.155
1684581666712,2023-05-20T13:21:06.712,27.320,-0.932,-0.215,-0.151
1684581666722,2023-05-20T13:21:06.722,27.330,-0.931,-0.216,-0.149
1684581666732,2023-05-20T13:21:06.732,27.340,-0.930,-0.214,-0.148
1684581666742,2023-05-20T13:21:06.742,27.350,-0.927,-0.215,-0.146
1684581666752,2023-05-20T13:21:06.752,27.360,-0.925,-0.217,-0.147
1684581666762,2023-05-20T13:21:06.762,27.370,-0.928,-0.216,-0.151
1684581666772,2023-05-20T13:21:06.772,27.380,-0.927,-0.218,-0.154
1684581666782,2023-05-20T13:21:06.782,27.390,-0.928,-0.218,-0.155
1684581666792,2023-05-20T13:21:06.792,27.400,-0.930,-0.216,-0.156
1684581666802,2023-05-20T13:21:06.802,27.410,-0.927,-0.209,-0.154
1684581666812,2023-05-20T13:21:06.812,27.420,-0.928,-0.205,-0.153
1684581666822,2023-05-20T13:21:06.822,27.430,-0.931,-0.202,-0.152
1684581666832,2023-05-20T13:21:06.832,27.440,-0.932,-0.203,-0.153
1684581666842,2023-05-20T13:21:06.842,27.450,-0.929,-0.206,-0.156
1684581666852,2023-05-20T13:21:06.852,27.460,-0.928,-0.210,-0.153
1684581666862,2023-05-20T13:21:06.862,27.470,-0.926,-0.209,-0.153
1684581666872,2023-05-20T13:21:06.872,27.480,-0.926,-0.217,-0.148
1684581666882,2023-05-20T13:21:06.882,27.490,-0.931,-0.223,-0.149
1684581666892,2023-05-20T13:21:06.892,27.500,-0.930,-0.221,-0.156
1684581666902,2023-05-20T13:21:06.902,27.510,-0.928,-0.219,-0.151
1684581666912,2023-05-20T13:21:06.912,27.520,-0.931,-0.216,-0.149
1684581666922,2023-05-20T13:21:06.922,27.530,-0.927,-0.207,-0.152
1684581666932,2023-05-20T13:21:06.932,27.540,-0.931,-0.201,-0.154
1684581666942,2023-05-20T13:21:06.942,27.550,-0.931,-0.197,-0.154
1684581666952,2023-05-20T13:21:06.952,27.560,-0.931,-0.197,-0.147
1684581666962,2023-05-20T13:21:06.962,27.570,-0.932,-0.201,-0.145
1684581666972,2023-05-20T13:21:06.972,27.580,-0.931,-0.203,-0.146
1684581666982,2023-05-20T13:21:06.982,27.590,-0.933,-0.205,-0.149
1684581666992,2023-05-20T13:21:06.992,27.600,-0.929,-0.204,-0.148
1684581667002,2023-05-20T13:21:07.002,27.610,-0.927,-0.201,-0.146
1684581667012,2023-05-20T13:21:07.012,27.620,-0.930,-0.199,-0.152
1684581667022,2023-05-20T13:21:07.022,27.630,-0.932,-0.202,-0.155
1684581667032,2023-05-20T13:21:07.032,27.640,-0.929,-0.209,-0.155
1684581667042,2023-05-20T13:21:07.042,27.650,-0.930,-0.216,-0.151
1684581667052,2023-05-20T13:21:07.052,27.660,-0.931,-0.216,-0.152
1684581667062,2023-05-20T13:21:07.062,27.670,-0.930,-0.214,-0.153
1684581667072,2023-05-20T13:21:07.072,27.680,-0.929,-0.211,-0.149
1684581667082,2023-05-20T13:21:07.082,27.690,-0.932,-0.211,-0.146
1684581667092,2023-05-20T13:21:07.092,27.700,-0.929,-0.204,-0.147
1684581667102,2023-05-20T13:21:07.102,27.710,-0.930,-0.198,-0.147
1684581667112,2023-05-20T13:21:07.112,27.720,-0.931,-0.193,-0.148
1684581667122,2023-05-20T13:21:07.122,27.730,-0.928,-0.198,-0.145
1684581667132,2023-05-20T13:21:07.132,27.740,-0.929,-0.204,-0.146
1684581667142,2023-05-20T13:21:07.142,27.750,-0.929,-0.201,-0.148
1684581667152,2023-05-20T13:21:07.152,27.760,-0.933,-0.207,-0.151
1684581667162,2023-05-20T13:21:07.162,27.770,-0.929,-0.210,-0.147
1684581667172,2023-05-20T13:21:07.172,27.780,-0.928,-0.211,-0.148
1684581667182,2023-05-20T13:21:07.182,27.790,-0.930,-0.206,-0.147
1684581667192,2023-05-20T13:21:07.192,27.800,-0.931,-0.206,-0.143
1684581667202,2023-05-20T13:21:07.202,27.810,-0.929,-0.205,-0.143
1684581667212,2023-05-20T13:21:07.212,27.820,-0.930,-0.202,-0.140
1684581667222,2023-05-20T13:21:07.222,27.830,-0.933,-0.199,-0.142
1684581667232,2023-05-20T13:21:07.232,27.840,-0.933,-0.204,-0.146
1684581667242,2023-05-20T13:21:07.242,27.850,-0.928,-0.205,-0.142
1684581667252,2023-05-20T13:21:07.252,27.860,-0.927,-0.212,-0.147
1684581667262,2023-05-20T13:21:07.262,27.870,-0.927,-0.218,-0.151
1684581667272,2023-05-20T13:21:07.272,27.880,-0.929,-0.220,-0.149
1684581667282,2023-05-20T13:21:07.282,27.890,-0.931,-0.216,-0.151
1684581667292,2023-05-20T13:21:07.292,27.900,-0.931,-0.212,-0.149
1684581667302,2023-05-20T13:21:07.302,27.910,-0.932,-0.213,-0.141
1684581667312,2023-05-20T13:21:07.312,27.920,-0.931,-0.213,-0.143
1684581667322,2023-05-20T13:21:07.322,27.930,-0.928,-0.214,-0.147
1684581667332,2023-05-20T13:21:07.332,27.940,-0.928,-0.212,-0.146
1684581667342,2023-05-20T13:21:07.342,27.950,-0.928,-0.206,-0.146
1684581667352,2023-05-20T13:21:07.352,27.960,-0.928,-0.201,-0.143
1684581667362,2023-05-20T13:21:07.362,27.970,-0.930,-0.199,-0.142
1684581667372,2023-05-20T13:21:07.372,27.980,-0.932,-0.206,-0.141
1684581667382,2023-05-20T13:21:07.382,27.990,-0.930,-0.210,-0.144
1684581667392,2023-05-20T13:21:07.392,28.000,-0.929,-0.214,-0.146
1684581667402,2023-05-20T13:21:07.402,28.010,-0.930,-0.207,-0.148
1684581667412,2023-05-20T13:21:07.412,28.020,-0.929,-0.204,-0.149
1684581667422,2023-05-20T13:21:07.422,28.030,-0.933,-0.201,-0.148
1684581667432,2023-05-20T13:21:07.432,28.040,-0.933,-0.205,-0.146
1684581667442,2023-05-20T13:21:07.442,28.050,-0.929,-0.208,-0.146
1684581667452,2023-05-20T13:21:07.452,28.060,-0.929,-0.212,-0.145
1684581667462,2023-05-20T13:21:07.462,28.070,-0.928,-0.214,-0.146
1684581667472,2023-05-20T13:21:07.472,28.080,-0.928,-0.214,-0.143
1684581667482,2023-05-20T13:21:07.482,28.090,-0.931,-0.212,-0.143
1684581667492,2023-05-20T13:21:07.492,28.100,-0.932,-0.211,-0.147
1684581667502,2023-05-20T13:21:07.502,28.110,-0.929,-0.213,-0.145
1684581667512,2023-05-20T13:21:07.512,28.120,-0.928,-0.211,-0.146
1684581667522,2023-05-20T13:21:07.522,28.130,-0.929,-0.209,-0.150
1684581667532,2023-05-20T13:21:07.532,28.140,-0.930,-0.208,-0.147
1684581667542,2023-05-20T13:21:07.542,28.150,-0.928,-0.205,-0.143
1684581667552,2023-05-20T13:21:07.552,28.160,-0.931,-0.203,-0.144
1684581667562,2023-05-20T13:21:07.562,28.170,-0.933,-0.207,-0.137
1684581667572,2023-05-20T13:21:07.572,28.180,-0.929,-0.207,-0.142
1684581667582,2023-05-20T13:21:07.582,28.190,-0.927,-0.211,-0.143
1684581667592,2023-05-20T13:21:07.592,28.200,-0.928,-0.211,-0.141
1684581667602,2023-05-20T13:21:07.602,28.210,-0.930,-0.215,-0.148
1684581667612,2023-05-20T13:21:07.612,28.220,-0.931,-0.217,-0.148
1684581667622,2023-05-20T13:21:07.622,28.230,-0.928,-0.209,-0.149
1684581667632,2023-05-20T13:21:07.632,28.240,-0.928,-0.203,-0.149
1684581667642,2023-05-20T13:21:07.642,28.250,-0.929,-0.199,-0.147
1684581667652,2023-05-20T13:21:07.652,28.260,-0.932,-0.200,-0.146
1684581667662,2023-05-20T13:21:07.662,28.270,-0.932,-0.204,-0.141
1684581667672,2023-05-20T13:21:07.672,28.280,-0.928,-0.203,-0.141
1684581667682,2023-05-20T13:21:07.682,28.290,-0.931,-0.206,-0.144
1684581667692,2023-05-20T13:21:07.692,28.300,-0.930,-0.210,-0.140
1684581667702,2023-05-20T13:21:07.702,28.310,-0.931,-0.213,-0.140
1684581667712,2023-05-20T13:21:07.712,28.320,-0.929,-0.214,-0.145
1684581667722,2023-05-20T13:21:07.722,28.330,-0.930,-0.215,-0.147
1684581667732,2023-05-20T13:21:07.732,28.340,-0.928,-0.219,-0.145
1684581667742,2023-05-20T13:21:07.742,28.350,-0.929,-0.216,-0.147
1684581667752,2023-05-20T13:21:07.752,28.360,-0.931,-0.214,-0.148
1684581667762,2023-05-20T13:21:07.762,28.370,-0.930,-0.215,-0.141
1684581667772,2023-05-20T13:21:07.772,28.380,-0.926,-0.213,-0.141
1684581667782,2023-05-20T13:21:07.782,28.390,-0.923,-0.212,-0.143
1684581667792,2023-05-20T13:21:07.792,28.400,-0.928,-0.215,-0.142
1684581667802,2023-05-20T13:21:07.802,28.410,-0.928,-0.219,-0.140
1684581667812,2023-05-20T13:21:07.812,28.420,-0.931,-0.220,-0.144
1684581667822,2023-05-20T13:21:07.822,28.430,-0.931,-0.219,-0.144
1684581667832,2023-05-20T13:21:07.832,28.440,-0.928,-0.219,-0.146
1684581667842,2023-05-20T13:21:07.842,28.450,-0.928,-0.217,-0.146
1684581667852,2023-05-20T13:21:07.852,28.460,-0.930,-0.217,-0.146
1684581667862,2023-05-20T13:21:07.862,28.470,-0.928,-0.213,-0.143
