epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555300686,2023-04-15T12.41.40.686,10.660,-1.084,0.060,-0.040
1681555300696,2023-04-15T12.41.40.696,10.670,-1.060,0.054,-0.046
1681555300706,2023-04-15T12.41.40.706,10.680,-1.034,0.040,-0.042
1681555300716,2023-04-15T12.41.40.716,10.690,-1.035,0.034,-0.053
1681555300726,2023-04-15T12.41.40.726,10.700,-1.062,0.029,-0.056
1681555300736,2023-04-15T12.41.40.736,10.710,-1.074,0.021,-0.052
1681555300746,2023-04-15T12.41.40.746,10.720,-1.067,0.023,-0.051
1681555300756,2023-04-15T12.41.40.756,10.730,-1.069,0.034,-0.058
1681555300766,2023-04-15T12.41.40.766,10.740,-1.059,0.038,-0.062
1681555300776,2023-04-15T12.41.40.776,10.750,-1.046,0.041,-0.062
1681555300786,2023-04-15T12.41.40.786,10.760,-1.049,0.043,-0.060
1681555300796,2023-04-15T12.41.40.796,10.770,-1.069,0.042,-0.068
1681555300806,2023-04-15T12.41.40.806,10.780,-1.073,0.039,-0.074
1681555300816,2023-04-15T12.41.40.816,10.790,-1.063,0.037,-0.078
1681555300826,2023-04-15T12.41.40.826,10.800,-1.056,0.027,-0.073
1681555300836,2023-04-15T12.41.40.836,10.810,-1.059,0.024,-0.072
1681555300846,2023-04-15T12.41.40.846,10.820,-1.054,0.028,-0.071
1681555300856,2023-04-15T12.41.40.856,10.830,-1.053,0.036,-0.064
1681555300866,2023-04-15T12.41.40.866,10.840,-1.050,0.042,-0.053
1681555300876,2023-04-15T12.41.40.876,10.850,-1.047,0.044,-0.043
1681555300886,2023-04-15T12.41.40.886,10.860,-1.065,0.040,-0.032
1681555300896,2023-04-15T12.41.40.896,10.870,-1.076,0.033,-0.030
1681555300906,2023-04-15T12.41.40.906,10.880,-1.083,0.032,-0.037
1681555300916,2023-04-15T12.41.40.916,10.890,-1.077,0.028,-0.046
1681555300926,2023-04-15T12.41.40.926,10.900,-1.059,0.027,-0.056
1681555300936,2023-04-15T12.41.40.936,10.910,-1.056,0.031,-0.071
1681555300946,2023-04-15T12.41.40.946,10.920,-1.054,0.020,-0.083
1681555300956,2023-04-15T12.41.40.956,10.930,-1.049,0.014,-0.083
1681555300966,2023-04-15T12.41.40.966,10.940,-1.045,0.018,-0.082
1681555300976,2023-04-15T12.41.40.976,10.950,-1.047,0.022,-0.077
1681555300986,2023-04-15T12.41.40.986,10.960,-1.058,0.025,-0.079
1681555300996,2023-04-15T12.41.40.996,10.970,-1.074,0.021,-0.094
1681555301006,2023-04-15T12.41.41.006,10.980,-1.075,0.023,-0.098
1681555301016,2023-04-15T12.41.41.016,10.990,-1.063,0.023,-0.095
1681555301026,2023-04-15T12.41.41.026,11.000,-1.053,0.019,-0.091
1681555301036,2023-04-15T12.41.41.036,11.010,-1.051,0.014,-0.096
1681555301046,2023-04-15T12.41.41.046,11.020,-1.049,0.015,-0.084
1681555301056,2023-04-15T12.41.41.056,11.030,-1.050,0.023,-0.075
1681555301066,2023-04-15T12.41.41.066,11.040,-1.058,0.029,-0.074
1681555301076,2023-04-15T12.41.41.076,11.050,-1.063,0.031,-0.069
1681555301086,2023-04-15T12.41.41.086,11.060,-1.069,0.031,-0.070
1681555301096,2023-04-15T12.41.41.096,11.070,-1.065,0.029,-0.073
1681555301106,2023-04-15T12.41.41.106,11.080,-1.052,0.028,-0.062
1681555301116,2023-04-15T12.41.41.116,11.090,-1.067,0.028,-0.067
1681555301126,2023-04-15T12.41.41.126,11.100,-1.074,0.020,-0.073
1681555301136,2023-04-15T12.41.41.136,11.110,-1.065,0.017,-0.072
1681555301146,2023-04-15T12.41.41.146,11.120,-1.053,0.021,-0.065
1681555301156,2023-04-15T12.41.41.156,11.130,-1.052,0.024,-0.058
1681555301166,2023-04-15T12.41.41.166,11.140,-1.052,0.031,-0.061
1681555301176,2023-04-15T12.41.41.176,11.150,-1.056,0.042,-0.064
1681555301186,2023-04-15T12.41.41.186,11.160,-1.068,0.048,-0.065
1681555301196,2023-04-15T12.41.41.196,11.170,-1.061,0.050,-0.060
1681555301206,2023-04-15T12.41.41.206,11.180,-1.057,0.048,-0.056
1681555301216,2023-04-15T12.41.41.216,11.190,-1.065,0.040,-0.058
1681555301226,2023-04-15T12.41.41.226,11.200,-1.062,0.028,-0.056
1681555301236,2023-04-15T12.41.41.236,11.210,-1.059,0.028,-0.062
1681555301246,2023-04-15T12.41.41.246,11.220,-1.064,0.031,-0.074
1681555301256,2023-04-15T12.41.41.256,11.230,-1.058,0.027,-0.070
1681555301266,2023-04-15T12.41.41.266,11.240,-1.051,0.030,-0.070
1681555301276,2023-04-15T12.41.41.276,11.250,-1.052,0.031,-0.065
1681555301286,2023-04-15T12.41.41.286,11.260,-1.052,0.030,-0.059
1681555301296,2023-04-15T12.41.41.296,11.270,-1.059,0.032,-0.057
1681555301306,2023-04-15T12.41.41.306,11.280,-1.059,0.039,-0.052
1681555301316,2023-04-15T12.41.41.316,11.290,-1.069,0.045,-0.052
1681555301326,2023-04-15T12.41.41.326,11.300,-1.075,0.046,-0.056
1681555301336,2023-04-15T12.41.41.336,11.310,-1.072,0.043,-0.057
1681555301346,2023-04-15T12.41.41.346,11.320,-1.063,0.035,-0.057
1681555301356,2023-04-15T12.41.41.356,11.330,-1.049,0.035,-0.055
1681555301366,2023-04-15T12.41.41.366,11.340,-1.044,0.035,-0.059
1681555301376,2023-04-15T12.41.41.376,11.350,-1.049,0.032,-0.058
1681555301386,2023-04-15T12.41.41.386,11.360,-1.058,0.035,-0.058
1681555301396,2023-04-15T12.41.41.396,11.370,-1.073,0.029,-0.061
1681555301406,2023-04-15T12.41.41.406,11.380,-1.081,0.013,-0.064
1681555301416,2023-04-15T12.41.41.416,11.390,-1.062,0.008,-0.064
1681555301426,2023-04-15T12.41.41.426,11.400,-1.048,0.023,-0.068
1681555301436,2023-04-15T12.41.41.436,11.410,-1.047,0.034,-0.073
1681555301446,2023-04-15T12.41.41.446,11.420,-1.050,0.036,-0.068
1681555301456,2023-04-15T12.41.41.456,11.430,-1.054,0.041,-0.059
1681555301466,2023-04-15T12.41.41.466,11.440,-1.060,0.040,-0.047
1681555301476,2023-04-15T12.41.41.476,11.450,-1.060,0.037,-0.037
1681555301486,2023-04-15T12.41.41.486,11.460,-1.073,0.035,-0.045
1681555301496,2023-04-15T12.41.41.496,11.470,-1.084,0.034,-0.060
1681555301506,2023-04-15T12.41.41.506,11.480,-1.064,0.037,-0.054
1681555301516,2023-04-15T12.41.41.516,11.490,-1.048,0.039,-0.055
1681555301526,2023-04-15T12.41.41.526,11.500,-1.044,0.039,-0.063
1681555301536,2023-04-15T12.41.41.536,11.510,-1.049,0.036,-0.058
1681555301546,2023-04-15T12.41.41.546,11.520,-1.050,0.031,-0.044
1681555301556,2023-04-15T12.41.41.556,11.530,-1.056,0.028,-0.031
1681555301566,2023-04-15T12.41.41.566,11.540,-1.058,0.029,-0.020
1681555301576,2023-04-15T12.41.41.576,11.550,-1.072,0.033,-0.029
1681555301586,2023-04-15T12.41.41.586,11.560,-1.078,0.042,-0.036
1681555301596,2023-04-15T12.41.41.596,11.570,-1.064,0.050,-0.030
1681555301606,2023-04-15T12.41.41.606,11.580,-1.054,0.056,-0.025
1681555301616,2023-04-15T12.41.41.616,11.590,-1.057,0.055,-0.014
1681555301626,2023-04-15T12.41.41.626,11.600,-1.058,0.063,0.006
1681555301636,2023-04-15T12.41.41.636,11.610,-1.070,0.081,0.037
1681555301646,2023-04-15T12.41.41.646,11.620,-1.077,0.109,0.073
1681555301656,2023-04-15T12.41.41.656,11.630,-1.080,0.141,0.122
1681555301666,2023-04-15T12.41.41.666,11.640,-1.088,0.168,0.187
1681555301676,2023-04-15T12.41.41.676,11.650,-1.096,0.202,0.258
1681555301686,2023-04-15T12.41.41.686,11.660,-1.083,0.241,0.348
1681555301696,2023-04-15T12.41.41.696,11.670,-1.026,0.261,0.425
1681555301706,2023-04-15T12.41.41.706,11.680,-0.938,0.262,0.514
1681555301716,2023-04-15T12.41.41.716,11.690,-1.035,0.222,0.442
1681555301726,2023-04-15T12.41.41.726,11.700,-1.048,0.102,0.392
1681555301736,2023-04-15T12.41.41.736,11.710,-0.964,0.032,0.506
1681555301746,2023-04-15T12.41.41.746,11.720,-0.773,-0.122,0.457
1681555301756,2023-04-15T12.41.41.756,11.730,-0.746,-0.116,0.453
1681555301766,2023-04-15T12.41.41.766,11.740,-0.821,-0.129,0.333
1681555301776,2023-04-15T12.41.41.776,11.750,-1.020,-0.110,0.076
1681555301786,2023-04-15T12.41.41.786,11.760,-1.133,-0.045,-0.111
1681555301796,2023-04-15T12.41.41.796,11.770,-1.066,0.029,-0.067
1681555301806,2023-04-15T12.41.41.806,11.780,-0.891,0.023,0.073
1681555301816,2023-04-15T12.41.41.816,11.790,-0.767,0.000,0.091
1681555301826,2023-04-15T12.41.41.826,11.800,-0.860,-0.003,0.011
1681555301836,2023-04-15T12.41.41.836,11.810,-1.016,-0.046,0.026
1681555301846,2023-04-15T12.41.41.846,11.820,-1.105,-0.044,0.044
1681555301856,2023-04-15T12.41.41.856,11.830,-1.072,0.073,0.118
1681555301866,2023-04-15T12.41.41.866,11.840,-0.964,0.185,0.154
1681555301876,2023-04-15T12.41.41.876,11.850,-1.028,0.307,-0.031
1681555301886,2023-04-15T12.41.41.886,11.860,-1.140,0.435,-0.187
1681555301896,2023-04-15T12.41.41.896,11.870,-1.048,0.469,-0.186
1681555301906,2023-04-15T12.41.41.906,11.880,-0.849,0.383,-0.061
1681555301916,2023-04-15T12.41.41.916,11.890,-0.762,0.273,0.065
1681555301926,2023-04-15T12.41.41.926,11.900,-0.882,0.201,0.067
1681555301936,2023-04-15T12.41.41.936,11.910,-1.033,0.190,0.106
1681555301946,2023-04-15T12.41.41.946,11.920,-1.171,0.149,0.088
1681555301956,2023-04-15T12.41.41.956,11.930,-1.234,0.151,0.006
1681555301966,2023-04-15T12.41.41.966,11.940,-1.128,0.196,-0.054
1681555301976,2023-04-15T12.41.41.976,11.950,-1.150,0.220,-0.188
1681555301986,2023-04-15T12.41.41.986,11.960,-1.090,0.145,-0.105
1681555301996,2023-04-15T12.41.41.996,11.970,-1.105,0.087,0.013
1681555302006,2023-04-15T12.41.42.006,11.980,-1.204,-0.040,0.117
1681555302016,2023-04-15T12.41.42.016,11.990,-1.205,-0.239,0.231
1681555302026,2023-04-15T12.41.42.026,12.000,-1.175,-0.296,0.289
1681555302036,2023-04-15T12.41.42.036,12.010,-1.151,-0.231,0.319
1681555302046,2023-04-15T12.41.42.046,12.020,-1.029,-0.165,0.396
1681555302056,2023-04-15T12.41.42.056,12.030,-1.116,-0.074,0.258
1681555302066,2023-04-15T12.41.42.066,12.040,-1.086,0.005,0.198
1681555302076,2023-04-15T12.41.42.076,12.050,-0.967,0.119,0.211
1681555302086,2023-04-15T12.41.42.086,12.060,-0.985,0.203,0.201
1681555302096,2023-04-15T12.41.42.096,12.070,-1.077,0.290,0.209
1681555302106,2023-04-15T12.41.42.106,12.080,-1.108,0.317,0.238
1681555302116,2023-04-15T12.41.42.116,12.090,-1.082,0.280,0.279
1681555302126,2023-04-15T12.41.42.126,12.100,-0.999,0.322,0.326
1681555302136,2023-04-15T12.41.42.136,12.110,-1.065,0.441,0.260
1681555302146,2023-04-15T12.41.42.146,12.120,-1.105,0.545,0.150
1681555302156,2023-04-15T12.41.42.156,12.130,-1.053,0.584,0.113
1681555302166,2023-04-15T12.41.42.166,12.140,-1.038,0.558,0.044
1681555302176,2023-04-15T12.41.42.176,12.150,-0.921,0.498,0.103
1681555302186,2023-04-15T12.41.42.186,12.160,-0.956,0.496,0.195
1681555302196,2023-04-15T12.41.42.196,12.170,-1.113,0.442,0.250
1681555302206,2023-04-15T12.41.42.206,12.180,-1.161,0.283,0.356
1681555302216,2023-04-15T12.41.42.216,12.190,-1.177,0.098,0.418
1681555302226,2023-04-15T12.41.42.226,12.200,-1.128,-0.054,0.427
1681555302236,2023-04-15T12.41.42.236,12.210,-1.019,-0.053,0.453
1681555302246,2023-04-15T12.41.42.246,12.220,-1.061,0.021,0.392
1681555302256,2023-04-15T12.41.42.256,12.230,-1.057,0.049,0.345
1681555302266,2023-04-15T12.41.42.266,12.240,-1.003,0.066,0.352
1681555302276,2023-04-15T12.41.42.276,12.250,-1.080,0.055,0.355
1681555302286,2023-04-15T12.41.42.286,12.260,-1.077,-0.055,0.469
1681555302296,2023-04-15T12.41.42.296,12.270,-1.097,-0.123,0.573
1681555302306,2023-04-15T12.41.42.306,12.280,-1.117,-0.111,0.604
1681555302316,2023-04-15T12.41.42.316,12.290,-1.051,-0.079,0.601
1681555302326,2023-04-15T12.41.42.326,12.300,-0.957,0.003,0.555
1681555302336,2023-04-15T12.41.42.336,12.310,-0.923,0.169,0.468
1681555302346,2023-04-15T12.41.42.346,12.320,-0.927,0.333,0.343
1681555302356,2023-04-15T12.41.42.356,12.330,-0.906,0.430,0.282
1681555302366,2023-04-15T12.41.42.366,12.340,-0.946,0.463,0.306
1681555302376,2023-04-15T12.41.42.376,12.350,-1.021,0.403,0.367
1681555302386,2023-04-15T12.41.42.386,12.360,-1.021,0.333,0.455
1681555302396,2023-04-15T12.41.42.396,12.370,-0.989,0.277,0.538
1681555302406,2023-04-15T12.41.42.406,12.380,-0.917,0.208,0.596
1681555302416,2023-04-15T12.41.42.416,12.390,-0.840,0.160,0.599
1681555302426,2023-04-15T12.41.42.426,12.400,-0.856,0.186,0.538
1681555302436,2023-04-15T12.41.42.436,12.410,-0.944,0.267,0.444
1681555302446,2023-04-15T12.41.42.446,12.420,-0.998,0.327,0.375
1681555302456,2023-04-15T12.41.42.456,12.430,-0.966,0.302,0.396
1681555302466,2023-04-15T12.41.42.466,12.440,-0.975,0.241,0.467
1681555302476,2023-04-15T12.41.42.476,12.450,-1.005,0.185,0.526
1681555302486,2023-04-15T12.41.42.486,12.460,-0.987,0.148,0.570
1681555302496,2023-04-15T12.41.42.496,12.470,-0.981,0.139,0.561
1681555302506,2023-04-15T12.41.42.506,12.480,-0.946,0.151,0.520
1681555302516,2023-04-15T12.41.42.516,12.490,-0.932,0.177,0.479
1681555302526,2023-04-15T12.41.42.526,12.500,-0.983,0.229,0.426
1681555302536,2023-04-15T12.41.42.536,12.510,-1.002,0.294,0.396
1681555302546,2023-04-15T12.41.42.546,12.520,-1.001,0.307,0.413
1681555302556,2023-04-15T12.41.42.556,12.530,-1.038,0.281,0.421
1681555302566,2023-04-15T12.41.42.566,12.540,-1.023,0.273,0.415
1681555302576,2023-04-15T12.41.42.576,12.550,-0.995,0.313,0.421
1681555302586,2023-04-15T12.41.42.586,12.560,-0.992,0.350,0.420
1681555302596,2023-04-15T12.41.42.596,12.570,-0.989,0.341,0.413
1681555302606,2023-04-15T12.41.42.606,12.580,-0.986,0.315,0.421
1681555302616,2023-04-15T12.41.42.616,12.590,-1.017,0.295,0.403
1681555302626,2023-04-15T12.41.42.626,12.600,-1.002,0.255,0.395
1681555302636,2023-04-15T12.41.42.636,12.610,-1.000,0.235,0.407
1681555302646,2023-04-15T12.41.42.646,12.620,-1.031,0.228,0.414
1681555302656,2023-04-15T12.41.42.656,12.630,-1.043,0.206,0.430
1681555302666,2023-04-15T12.41.42.666,12.640,-1.033,0.181,0.440
1681555302676,2023-04-15T12.41.42.676,12.650,-1.013,0.168,0.439
1681555302686,2023-04-15T12.41.42.686,12.660,-1.009,0.185,0.408
1681555302696,2023-04-15T12.41.42.696,12.670,-0.965,0.178,0.398
1681555302706,2023-04-15T12.41.42.706,12.680,-0.966,0.190,0.388
1681555302716,2023-04-15T12.41.42.716,12.690,-1.003,0.208,0.394
1681555302726,2023-04-15T12.41.42.726,12.700,-1.045,0.174,0.409
1681555302736,2023-04-15T12.41.42.736,12.710,-1.076,0.141,0.401
1681555302746,2023-04-15T12.41.42.746,12.720,-1.068,0.134,0.382
1681555302756,2023-04-15T12.41.42.756,12.730,-1.018,0.127,0.380
1681555302766,2023-04-15T12.41.42.766,12.740,-1.009,0.133,0.345
1681555302776,2023-04-15T12.41.42.776,12.750,-0.998,0.123,0.331
1681555302786,2023-04-15T12.41.42.786,12.760,-0.992,0.117,0.365
1681555302796,2023-04-15T12.41.42.796,12.770,-1.050,0.140,0.363
1681555302806,2023-04-15T12.41.42.806,12.780,-1.076,0.143,0.346
1681555302816,2023-04-15T12.41.42.816,12.790,-1.051,0.135,0.339
1681555302826,2023-04-15T12.41.42.826,12.800,-1.041,0.116,0.313
1681555302836,2023-04-15T12.41.42.836,12.810,-1.017,0.099,0.313
1681555302846,2023-04-15T12.41.42.846,12.820,-1.016,0.093,0.344
1681555302856,2023-04-15T12.41.42.856,12.830,-1.092,0.095,0.302
1681555302866,2023-04-15T12.41.42.866,12.840,-1.126,0.091,0.260
1681555302876,2023-04-15T12.41.42.876,12.850,-1.063,0.101,0.263
1681555302886,2023-04-15T12.41.42.886,12.860,-0.994,0.120,0.250
1681555302896,2023-04-15T12.41.42.896,12.870,-1.000,0.136,0.204
1681555302906,2023-04-15T12.41.42.906,12.880,-0.997,0.146,0.234
1681555302916,2023-04-15T12.41.42.916,12.890,-0.993,0.156,0.265
1681555302926,2023-04-15T12.41.42.926,12.900,-1.028,0.149,0.228
1681555302936,2023-04-15T12.41.42.936,12.910,-1.035,0.168,0.217
1681555302946,2023-04-15T12.41.42.946,12.920,-0.983,0.216,0.229
1681555302956,2023-04-15T12.41.42.956,12.930,-1.017,0.239,0.175
1681555302966,2023-04-15T12.41.42.966,12.940,-1.010,0.230,0.172
1681555302976,2023-04-15T12.41.42.976,12.950,-0.958,0.221,0.198
1681555302986,2023-04-15T12.41.42.986,12.960,-0.932,0.190,0.195
1681555302996,2023-04-15T12.41.42.996,12.970,-0.949,0.172,0.182
1681555303006,2023-04-15T12.41.43.006,12.980,-0.956,0.182,0.191
1681555303016,2023-04-15T12.41.43.016,12.990,-0.965,0.221,0.141
1681555303026,2023-04-15T12.41.43.026,13.000,-0.952,0.202,0.167
1681555303036,2023-04-15T12.41.43.036,13.010,-0.882,0.223,0.266
1681555303046,2023-04-15T12.41.43.046,13.020,-0.967,0.211,0.190
1681555303056,2023-04-15T12.41.43.056,13.030,-1.048,0.230,0.176
1681555303066,2023-04-15T12.41.43.066,13.040,-0.955,0.199,0.213
1681555303076,2023-04-15T12.41.43.076,13.050,-0.953,0.134,0.139
1681555303086,2023-04-15T12.41.43.086,13.060,-0.982,0.115,0.148
1681555303096,2023-04-15T12.41.43.096,13.070,-0.941,0.050,0.159
1681555303106,2023-04-15T12.41.43.106,13.080,-0.959,-0.014,0.098
1681555303116,2023-04-15T12.41.43.116,13.090,-0.975,0.032,0.138
1681555303126,2023-04-15T12.41.43.126,13.100,-0.898,0.116,0.178
1681555303136,2023-04-15T12.41.43.136,13.110,-0.939,0.174,0.034
1681555303146,2023-04-15T12.41.43.146,13.120,-1.094,0.254,-0.015
1681555303156,2023-04-15T12.41.43.156,13.130,-1.079,0.248,0.073
1681555303166,2023-04-15T12.41.43.166,13.140,-1.007,0.129,0.147
1681555303176,2023-04-15T12.41.43.176,13.150,-0.915,0.009,0.243
1681555303186,2023-04-15T12.41.43.186,13.160,-0.830,-0.041,0.302
1681555303196,2023-04-15T12.41.43.196,13.170,-0.815,-0.039,0.290
1681555303206,2023-04-15T12.41.43.206,13.180,-0.863,0.006,0.329
1681555303216,2023-04-15T12.41.43.216,13.190,-0.923,0.052,0.369
1681555303226,2023-04-15T12.41.43.226,13.200,-0.999,0.046,0.343
1681555303236,2023-04-15T12.41.43.236,13.210,-1.085,0.079,0.249
1681555303246,2023-04-15T12.41.43.246,13.220,-1.105,0.132,0.141
1681555303256,2023-04-15T12.41.43.256,13.230,-1.073,0.158,0.068
1681555303266,2023-04-15T12.41.43.266,13.240,-1.102,0.154,-0.037
1681555303276,2023-04-15T12.41.43.276,13.250,-1.112,0.121,-0.017
1681555303286,2023-04-15T12.41.43.286,13.260,-1.068,0.064,0.067
1681555303296,2023-04-15T12.41.43.296,13.270,-1.011,0.016,0.116
1681555303306,2023-04-15T12.41.43.306,13.280,-0.975,-0.012,0.143
1681555303316,2023-04-15T12.41.43.316,13.290,-1.015,-0.028,0.138
1681555303326,2023-04-15T12.41.43.326,13.300,-1.088,-0.011,0.118
1681555303336,2023-04-15T12.41.43.336,13.310,-1.179,0.021,0.076
1681555303346,2023-04-15T12.41.43.346,13.320,-1.221,0.058,0.096
1681555303356,2023-04-15T12.41.43.356,13.330,-1.166,0.110,0.185
1681555303366,2023-04-15T12.41.43.366,13.340,-1.122,0.149,0.234
1681555303376,2023-04-15T12.41.43.376,13.350,-1.088,0.150,0.248
1681555303386,2023-04-15T12.41.43.386,13.360,-1.043,0.101,0.231
1681555303396,2023-04-15T12.41.43.396,13.370,-1.018,0.067,0.197
1681555303406,2023-04-15T12.41.43.406,13.380,-0.998,0.073,0.127
1681555303416,2023-04-15T12.41.43.416,13.390,-1.121,0.096,-0.047
1681555303426,2023-04-15T12.41.43.426,13.400,-1.249,0.095,-0.167
1681555303436,2023-04-15T12.41.43.436,13.410,-1.200,0.051,-0.101
1681555303446,2023-04-15T12.41.43.446,13.420,-1.066,0.029,-0.001
1681555303456,2023-04-15T12.41.43.456,13.430,-0.969,0.041,-0.018
1681555303466,2023-04-15T12.41.43.466,13.440,-0.925,0.055,-0.046
1681555303476,2023-04-15T12.41.43.476,13.450,-0.951,0.045,-0.047
1681555303486,2023-04-15T12.41.43.486,13.460,-0.992,0.017,-0.061
1681555303496,2023-04-15T12.41.43.496,13.470,-1.092,-0.004,-0.120
1681555303506,2023-04-15T12.41.43.506,13.480,-1.161,-0.008,-0.174
1681555303516,2023-04-15T12.41.43.516,13.490,-1.124,0.005,-0.171
1681555303526,2023-04-15T12.41.43.526,13.500,-1.090,0.024,-0.159
1681555303536,2023-04-15T12.41.43.536,13.510,-1.082,0.046,-0.149
1681555303546,2023-04-15T12.41.43.546,13.520,-1.066,0.061,-0.121
1681555303556,2023-04-15T12.41.43.556,13.530,-1.059,0.064,-0.112
1681555303566,2023-04-15T12.41.43.566,13.540,-1.043,0.062,-0.087
1681555303576,2023-04-15T12.41.43.576,13.550,-1.040,0.058,-0.053
1681555303586,2023-04-15T12.41.43.586,13.560,-1.062,0.044,-0.027
1681555303596,2023-04-15T12.41.43.596,13.570,-1.081,0.015,0.000
1681555303606,2023-04-15T12.41.43.606,13.580,-1.080,-0.012,0.014
1681555303616,2023-04-15T12.41.43.616,13.590,-1.069,-0.013,0.009
1681555303626,2023-04-15T12.41.43.626,13.600,-1.038,-0.001,0.014
1681555303636,2023-04-15T12.41.43.636,13.610,-0.996,0.007,0.024
1681555303646,2023-04-15T12.41.43.646,13.620,-0.996,0.013,0.002
1681555303656,2023-04-15T12.41.43.656,13.630,-1.059,0.006,-0.026
1681555303666,2023-04-15T12.41.43.666,13.640,-1.116,-0.005,-0.055
1681555303676,2023-04-15T12.41.43.676,13.650,-1.104,-0.020,-0.080
1681555303686,2023-04-15T12.41.43.686,13.660,-1.049,-0.025,-0.071
1681555303696,2023-04-15T12.41.43.696,13.670,-1.032,-0.016,-0.074
1681555303706,2023-04-15T12.41.43.706,13.680,-1.066,-0.002,-0.097
1681555303716,2023-04-15T12.41.43.716,13.690,-1.085,-0.003,-0.108
1681555303726,2023-04-15T12.41.43.726,13.700,-1.043,0.003,-0.088
1681555303736,2023-04-15T12.41.43.736,13.710,-1.009,0.031,-0.076
1681555303746,2023-04-15T12.41.43.746,13.720,-1.017,0.057,-0.067
1681555303756,2023-04-15T12.41.43.756,13.730,-1.047,0.063,-0.056
1681555303766,2023-04-15T12.41.43.766,13.740,-1.076,0.062,-0.062
1681555303776,2023-04-15T12.41.43.776,13.750,-1.081,0.058,-0.064
1681555303786,2023-04-15T12.41.43.786,13.760,-1.081,0.048,-0.064
1681555303796,2023-04-15T12.41.43.796,13.770,-1.062,0.023,-0.046
1681555303806,2023-04-15T12.41.43.806,13.780,-1.051,0.001,-0.044
1681555303816,2023-04-15T12.41.43.816,13.790,-1.052,-0.016,-0.046
1681555303826,2023-04-15T12.41.43.826,13.800,-1.059,-0.035,-0.046
1681555303836,2023-04-15T12.41.43.836,13.810,-1.069,-0.041,-0.046
1681555303846,2023-04-15T12.41.43.846,13.820,-1.084,-0.038,-0.055
1681555303856,2023-04-15T12.41.43.856,13.830,-1.076,-0.028,-0.048
1681555303866,2023-04-15T12.41.43.866,13.840,-1.066,-0.021,-0.054
1681555303876,2023-04-15T12.41.43.876,13.850,-1.054,-0.014,-0.062
1681555303886,2023-04-15T12.41.43.886,13.860,-1.044,-0.002,-0.071
1681555303896,2023-04-15T12.41.43.896,13.870,-1.051,0.012,-0.074
1681555303906,2023-04-15T12.41.43.906,13.880,-1.058,0.025,-0.079
1681555303916,2023-04-15T12.41.43.916,13.890,-1.066,0.034,-0.086
1681555303926,2023-04-15T12.41.43.926,13.900,-1.108,0.042,-0.120
1681555303936,2023-04-15T12.41.43.936,13.910,-1.070,0.032,-0.092
1681555303946,2023-04-15T12.41.43.946,13.920,-1.031,0.027,-0.063
1681555303956,2023-04-15T12.41.43.956,13.930,-1.037,0.029,-0.071
1681555303966,2023-04-15T12.41.43.966,13.940,-1.049,0.015,-0.068
1681555303976,2023-04-15T12.41.43.976,13.950,-1.048,0.005,-0.062
1681555303986,2023-04-15T12.41.43.986,13.960,-1.058,0.011,-0.066
1681555303996,2023-04-15T12.41.43.996,13.970,-1.083,0.012,-0.068
1681555304006,2023-04-15T12.41.44.006,13.980,-1.091,0.005,-0.068
1681555304016,2023-04-15T12.41.44.016,13.990,-1.075,-0.007,-0.065
1681555304026,2023-04-15T12.41.44.026,14.000,-1.053,-0.014,-0.060
1681555304036,2023-04-15T12.41.44.036,14.010,-1.043,-0.012,-0.052
1681555304046,2023-04-15T12.41.44.046,14.020,-1.056,-0.007,-0.057
1681555304056,2023-04-15T12.41.44.056,14.030,-1.066,-0.006,-0.062
1681555304066,2023-04-15T12.41.44.066,14.040,-1.069,-0.005,-0.061
1681555304076,2023-04-15T12.41.44.076,14.050,-1.065,-0.009,-0.054
